timestamp,rr_interval
0.7834619906393947,783.46
1.567667761364201,784.21
2.3457199643269417,778.05
3.119426272250378,773.71
3.8935105547446036,774.08
4.689951303643622,796.44
5.4515048988960855,761.55
6.214920105615309,763.42
6.986066654571836,771.15
7.753841581669095,767.77
8.515439839428854,761.6
9.288490267422182,773.05
10.057825908262775,769.34
10.846124953219821,788.3
11.625400695618962,779.28
12.40795783207797,782.56
13.187554659739972,779.6
13.979529931843178,791.98
14.749435608082056,769.91
15.530346234976435,780.91
16.309742738543207,779.4
17.08129538940725,771.55
17.83105480448647,749.76
18.583927140911783,752.87
19.353853129459583,769.93
20.138592564010168,784.74
20.90224404988228,763.65
21.674812522946045,772.57
22.463677692697093,788.87
23.22620273477417,762.53
24.00233844662434,776.14
24.783107493837,780.77
25.568982248618163,785.87
26.343505525839223,774.52
27.09564281106009,752.14
27.85529251091476,759.65
28.62308146418789,767.79
29.38746269923405,764.38
30.132578523428382,745.12
30.903483700764763,770.91
31.672532073687115,769.05
32.44184438879304,769.31
33.21143296582175,769.59
33.99272375705112,781.29
34.78505783643589,792.33
35.55380531874125,768.75
36.31087683408409,757.07
37.08000887062693,769.13
37.84596264441725,765.95
38.61390702191484,767.94
39.380373176454384,766.47
40.15150465543367,771.13
40.92504354261362,773.54
41.69554138594107,770.5
42.48910900929967,793.57
43.28273050573067,793.62
44.06476946747686,782.04
44.85035539701892,785.59
45.62771120242582,777.36
46.399969165148114,772.26
47.168117812071166,768.15
47.919707831470625,751.59
48.678830677373675,759.12
49.45627457206993,777.44
50.220948446096806,764.67
50.98461178223436,763.66
51.761806762346446,777.19
52.53425163739607,772.44
53.30505431364057,770.8
54.079721876763756,774.67
54.85875191945642,779.03
55.629270654264474,770.52
56.401642637416664,772.37
57.185598043089136,783.96
57.933047241524996,747.45
58.68714929793758,754.1
59.45301191585402,765.86
60.22426313398813,771.25
60.99784562854811,773.58
61.768165285601185,770.32
62.53100780669468,762.84
63.31961315568386,788.61
64.11233257460536,792.72
64.90491012149654,792.58
65.69352530444125,788.62
66.46056577288942,767.04
67.22137314066221,760.81
67.98838742374117,767.01
68.75167309938826,763.29
69.52315495179047,771.48
70.27927918970578,756.12
71.03896883596595,759.69
71.80122621692075,762.26
72.56630672516677,765.08
73.3433871248152,777.08
74.12285204793614,779.46
74.9117946782982,788.94
75.6817551686886,769.96
76.45258841459312,770.83
77.22454774859247,771.96
77.99204558961232,767.5
78.74207099238909,750.03
79.5048837593906,762.81
80.2819178312259,777.03
81.05318389214776,771.27
81.82266850802088,769.48
82.59676259347023,774.09
83.38123255581709,784.47
84.15747314753169,776.24
84.92346165746665,765.99
85.68680967330768,763.35
86.44649197466934,759.68
87.2089033083119,762.41
87.96820103647195,759.3
88.73510091551213,766.9
89.51381992283555,778.72
90.27260957251512,758.79
91.03255672957981,759.95
91.80871994930365,776.16
92.575484739568,766.76
93.35605696571834,780.57
94.12577503453362,769.72
94.88787051557759,762.1
95.65380250149518,765.93
96.40818350119645,754.38
97.1710078295307,762.82
97.91809769601288,747.09
98.66622936536405,748.13
99.42843491417194,762.21
100.19541835733943,766.98
100.96314656924753,767.73
101.73226612275869,769.12
102.50323831392198,770.97
103.27071057742265,767.47
104.05919225227063,788.48
104.830475406018,771.28
105.59277598589807,762.3
106.36917204301137,776.4
107.12832527746215,759.15
107.89039325825361,762.07
108.64708233160273,756.69
109.41017945904426,763.1
110.17372682993259,763.55
110.93711124568466,763.38
111.72056582536301,783.45
112.51101030117096,790.44
113.29351583032934,782.51
114.08294470058684,789.43
114.84669667075849,763.75
115.62389699236415,777.2
116.39638288868224,772.49
117.15365758632755,757.27
117.90740285137812,753.75
118.66975362780518,762.35
119.41455566691896,744.8
120.15782803042649,743.27
120.91402522107336,756.2
121.68647518669621,772.45
122.46777686096488,781.3
123.26012110626061,792.34
124.03579331139885,775.67
124.80816929059242,772.38
125.5688667693015,760.7
126.33090575650772,762.04
127.08922736651839,758.32
127.84805781639723,758.83
128.60245755304103,754.4
129.36948841309416,767.03
130.1422317800116,772.74
130.90074381773454,758.51
131.67530683893153,774.56
132.46345526581206,788.15
133.260381766081,796.93
134.0489178412606,788.54
134.84090355695614,791.99
135.62380873421648,782.91
136.398451864552,774.64
137.17069523946094,772.24
137.9375174066874,766.82
138.70085800224686,763.34
139.47525461300802,774.4
140.24019619932565,764.94
141.00712767054233,766.93
141.79133991101423,784.21
142.57100182420706,779.66
143.35390516489542,782.9
144.1175209456635,763.62
144.88173013930066,764.21
145.65307504825992,771.34
146.4116818365671,758.61
147.1659744596421,754.29
147.92143977608617,755.47
148.66009817622557,738.66
149.4205046147291,760.41
150.17226162830661,751.76
150.95017735164515,777.92
151.710226057434,760.05
152.4934288924043,783.2
153.27003146692283,776.6
154.0505831348246,780.55
154.83369494794047,783.11
155.59413006960852,760.44
156.36406929641487,769.94
157.13756306127664,773.49
157.89331770262888,755.75
158.65296291338174,759.65
159.41134121565105,758.38
160.1858494286859,774.51
160.9601975915461,774.35
161.7479393245288,787.74
162.5208670862994,772.93
163.28619371954582,765.33
164.06773250048164,781.54
164.8328314081919,765.1
165.59678174785435,763.95
166.34985370803014,753.07
167.10911857741743,759.26
167.85674791968455,747.63
168.5904105769251,733.66
169.33065060166913,740.24
170.1044147017099,773.76
170.875112250116,770.7
171.65132484722702,776.21
172.42324337327364,771.92
173.2020338275251,778.79
173.97018978660972,768.16
174.74376684255597,773.58
175.5075679466893,763.8
176.27265998084013,765.09
177.0270369705431,754.38
177.79534528113484,768.31
178.5606291123395,765.28
179.32290814519243,762.28
180.08517858558065,762.27
180.86805439067712,782.88
181.64316987529088,775.12
182.4321179580491,788.95
183.2114909653001,779.37
183.98792097934782,776.43
184.7488773277754,760.96
185.52609349006744,777.22
186.29259469256337,766.5
187.057017188747,764.42
187.81750055373428,760.48
188.56696261054566,749.46
189.31606164490228,749.1
190.07998776158016,763.93
190.85280234150383,772.81
191.62275547180158,769.95
192.39764536705667,774.89
193.18777829971822,790.13
193.96111549911433,773.34
194.74284012493555,781.72
195.51168096725428,768.84
196.28292394663455,771.24
197.037744059994,754.82
197.80849092242747,770.75
198.57217623384525,763.69
199.33432408487684,762.15
200.10476158202184,770.44
200.8824912153808,777.73
201.6571792431802,774.69
202.45004748255604,792.87
203.2393244030368,789.28
204.0245572662457,785.23
204.81261996272852,788.06
205.58468702015634,772.07
206.35838324136444,773.7
207.11278435570551,754.4
207.88402494095675,771.24
208.64533160085975,761.31
209.41392027302365,768.59
210.16705575096543,753.14
210.9516932463129,784.64
211.72512823516558,773.43
212.52232500632695,797.2
213.29776090619401,775.44
214.08268719969928,784.93
214.8617921199792,779.1
215.6368354547701,775.04
216.40267785671037,765.84
217.15411195871565,751.43
217.91763599970318,763.52
218.67815539885802,760.52
219.4509307823804,772.78
220.22335418400638,772.42
220.98756625559562,764.21
221.7720209024701,784.45
222.55059918506953,778.58
223.34297670493086,792.38
224.12746449733848,784.49
224.9138511435608,786.39
225.6786759572225,764.82
226.4423697182904,763.69
227.21629148507546,773.92
227.9733737171839,757.08
228.72356379126893,750.19
229.4744970956101,750.93
230.23316131851038,758.66
231.0067824004261,773.62
231.79885028328619,792.07
232.58919599196452,790.35
233.36729915869793,778.1
234.13560000560315,768.3
234.89022513361334,754.63
235.6550382053469,764.81
236.42451412231478,769.48
237.18480053302855,760.29
237.94497520323682,760.17
238.69808688127674,753.11
239.44879023958893,750.7
240.2194518448288,770.66
240.98887855853948,769.43
