timestamp,rr_interval
0.7187367323762796,718.74
1.4578226033778543,739.09
2.1910071393538155,733.18
2.918788106389357,727.78
3.6452133811945986,726.43
4.375551708130836,730.34
5.102269720464604,726.72
5.815317391172554,713.05
6.514654287669993,699.34
7.2166040307440715,701.95
7.916568354663622,699.96
8.630760041025724,714.19
9.334269331962679,703.51
10.028816237161786,694.55
10.75471180015251,725.9
11.491207665542836,736.5
12.22464637492771,733.44
12.946612130310662,721.97
13.67987703716816,733.26
14.416101510385035,736.22
15.135521713058928,719.42
15.84019750761544,704.68
16.533260030062007,693.06
17.24391831167936,710.66
17.961104381191458,717.19
18.666269008192707,705.16
19.365854030495658,699.59
20.071594469986348,705.74
20.797062832763643,725.47
21.510988227639476,713.93
22.230588118666347,719.6
22.958838451036975,728.25
23.692459875066934,733.62
24.433075260126504,740.62
25.148648260273237,715.57
25.862796080436684,714.15
26.582306617863676,719.51
27.293467711918876,711.16
27.995761687620416,702.29
28.68907981624762,693.32
29.393633531165293,704.55
30.113607304009914,719.97
30.847155069119953,733.55
31.575075582981594,727.92
32.29777711498106,722.7
33.03980177778772,742.02
33.79017887001174,750.38
34.52777473533831,737.6
35.25666060339865,728.89
35.971707345171495,715.05
36.69108971157029,719.38
37.40448087574848,713.39
38.105613567582466,701.13
38.80216693970926,696.55
39.507175635132654,705.01
40.20881335792972,701.64
40.92452509339074,715.71
41.65930860504792,734.78
42.40364279999922,744.33
43.14516033358612,741.52
43.8699968468903,724.84
44.58844447298913,718.45
45.30467131313308,716.23
46.013189115559165,708.52
46.7338867017317,720.7
47.433395322947106,699.51
48.122157045157664,688.76
48.7987433718215,676.59
49.501230231296354,702.49
50.212732777369034,711.5
50.94117053259527,728.44
51.669877332651936,728.71
52.41028996658727,740.41
53.15464437427594,744.35
53.88763087116917,732.99
54.619204429831235,731.57
55.340042987286104,720.84
56.06885291187059,728.81
56.781552671595776,712.7
57.497696412891024,716.14
58.2146475313515,716.95
58.93990190375491,725.25
59.67291759826944,733.02
60.39817682876591,725.26
61.13040910929121,732.23
61.87270173714915,742.29
62.620271018856556,747.57
63.37772864898965,757.46
64.12759792878765,749.87
