timestamp,rr_interval
0.863,863.49
1.762,898.5
2.623,860.77
3.52,896.87
4.406,886.04
5.238,832.13
6.065,826.95
6.856,791.21
7.632,775.99
8.489,857.17
9.354,865.02
10.149,795.31
11.006,856.39
11.919,913.65
12.789,869.79
13.624,834.93
14.484,859.92
15.358,874.16
16.216,857.94
16.986,769.94
17.8,813.78
18.585,784.98
19.316,731.09
20.124,807.71
21.001,877.23
21.857,855.85
22.68,823.68
23.546,865.68
24.434,887.74
25.258,824.58
26.097,838.95
26.932,834.97
27.748,815.19
28.601,853.34
29.406,805.11
30.096,689.53
30.885,789.29
31.717,832.07
32.473,756.55
33.336,862.59
34.198,861.87
35.078,880.13
35.894,816.3
36.667,772.96
37.512,844.46
38.335,823.14
39.178,843.52
39.983,804.79
40.773,789.39
41.628,855.19
42.547,918.81
43.415,868.72
44.331,915.57
45.201,870.25
46.093,891.96
46.96,867.02
47.75,789.49
48.552,802.71
49.347,794.83
50.196,849.0
51.064,868.26
51.901,836.14
52.721,820.33
55.239,2518.18
55.988,749.21
56.766,777.87
57.596,830.01
58.492,895.59
59.378,886.27
60.265,886.91
61.2,934.72
62.084,884.46
62.959,875.22
63.815,855.67
64.722,906.54
65.537,815.63
66.422,884.37
67.338,916.82
68.184,845.67
69.06,876.17
69.917,856.94
70.78,862.68
71.64,860.19
72.46,819.61
73.287,827.59
74.119,831.47
75.034,915.73
75.881,846.12
76.723,842.81
77.54,817.01
78.41,869.88
79.319,908.59
80.188,868.92
81.074,886.6
81.951,876.18
82.817,866.89
83.713,896.01
84.601,887.1
85.504,903.85
86.392,887.42
87.206,814.47
88.095,888.98
89.006,910.33
89.87,864.9
90.719,848.82
91.598,878.89
92.472,874.11
93.329,856.62
94.194,864.97
95.062,868.55
95.915,852.24
96.78,865.43
97.622,841.42
98.463,841.63
99.325,861.47
100.198,873.82
101.046,847.6
101.878,832.4
102.789,910.62
103.611,821.79
104.434,823.14
105.279,845.27
106.134,854.33
106.976,842.52
107.74,763.4
108.599,859.52
109.431,831.72
110.32,889.67
111.198,877.87
112.086,888.07
113.006,919.21
113.906,900.49
114.827,920.75
115.788,961.14
116.683,894.7
117.594,911.26
118.448,854.39
119.316,867.29
120.126,810.35
120.934,808.19
121.719,785.22
122.565,845.96
123.383,818.12
124.187,803.35
125.077,890.35
125.972,895.18
126.72,747.81
127.506,785.84
128.324,817.58
129.189,865.55
130.051,862.17
130.897,845.77
131.704,806.61
132.598,894.79
133.496,897.13
134.379,883.19
135.223,844.46
136.057,833.86
136.904,847.23
137.66,755.32
138.457,797.42
139.191,733.87
139.958,766.75
140.711,753.62
141.509,797.39
142.232,722.94
142.997,765.76
143.81,812.28
144.682,872.75
145.458,775.56
146.275,816.73
147.069,794.31
147.826,757.17
148.623,796.4
149.38,757.81
150.201,820.91
151.028,826.61
151.862,833.84
152.744,882.31
153.564,819.84
154.372,808.5
155.158,785.7
155.944,786.38
156.727,782.89
157.557,829.45
158.376,819.36
159.155,779.09
159.993,838.17
160.853,859.34
161.655,801.86
162.473,818.49
163.278,804.39
164.146,868.78
165.007,860.61
165.833,826.48
166.674,840.48
167.524,850.29
168.342,818.01
169.135,793.19
169.947,812.03
170.731,783.55
171.594,863.14
172.484,889.91
173.377,892.54
174.19,813.01
174.974,784.25
175.807,832.91
176.626,819.4
177.416,790.02
178.158,742.31
178.937,778.22
179.765,828.36
180.599,833.66
181.411,812.07
182.243,832.49
183.139,896.28
184.019,879.71
184.864,844.52
185.787,923.73
186.689,901.59
187.584,894.87
188.424,840.25
189.291,866.5
190.148,857.0
191.029,881.25
191.904,874.9
192.754,850.19
193.665,911.24
194.596,930.74
195.448,852.32
196.341,892.4
197.191,849.82
198.033,842.57
198.868,834.88
199.799,930.54
200.651,852.53
201.522,871.12
202.419,897.32
203.271,851.07
204.115,844.84
204.999,883.54
205.876,876.73
206.74,864.77
207.614,873.53
208.442,828.02
209.237,795.28
210.115,877.28
211.03,915.31
212.021,991.41
212.992,971.03
213.934,941.78
214.819,884.86
215.748,928.71
216.613,865.22
217.531,918.53
218.403,872.12
219.294,890.71
220.143,849.24
221.046,902.51
221.954,907.6
222.807,853.03
223.694,887.57
224.605,911.22
225.43,824.58
226.332,901.67
227.235,903.19
228.134,899.13
229.004,870.19
229.788,783.67
230.654,866.66
231.533,879.01
232.387,853.92
233.308,920.94
234.164,855.75
235.014,849.55
235.914,900.53
236.723,809.13
237.552,828.87
238.344,792.1
239.131,786.67
239.94,809.24
240.786,845.47
241.69,904.15
242.6,910.35
243.535,934.56
244.401,866.56
245.278,876.89
246.042,763.56
246.903,860.88
247.766,863.23
248.717,951.03
249.677,960.49
250.635,957.24
251.589,953.96
252.477,888.14
253.39,913.25
254.308,917.82
255.239,930.79
256.098,859.08
256.92,822.1
257.639,719.61
258.462,822.74
259.302,839.74
260.168,866.53
261.052,883.55
261.919,866.93
262.814,894.9
263.693,878.98
264.595,901.94
265.447,852.38
266.256,808.69
267.09,834.47
267.953,862.66
268.74,787.37
269.539,798.8
270.375,835.8
271.215,840.05
272.052,836.93
272.936,884.03
273.821,885.27
274.747,925.78
275.677,929.65
276.522,845.34
277.389,867.58
278.308,918.77
279.12,812.07
279.993,872.66
280.92,927.07
281.82,899.68
282.696,876.07
283.644,947.96
284.568,924.04
285.476,907.73
286.329,853.37
287.183,853.7
288.004,821.52
288.822,818.15
289.695,872.85
290.53,835.06
291.427,896.57
292.244,817.44
293.042,797.76
293.808,766.4
294.628,819.47
295.445,817.12
296.253,808.49
297.008,754.46
297.916,908.02
298.771,854.87
299.57,799.42
300.442,871.77
