timestamp,rr_interval
0.326,325.97
0.732,405.81
1.219,487.02
1.464,244.77
2.222,758.0
2.979,756.98
3.775,796.63
4.585,809.48
5.352,767.5
6.139,787.01
6.888,748.39
7.64,752.57
8.35,710.24
9.091,740.27
9.865,774.72
10.656,790.57
11.44,783.59
12.271,831.95
13.117,845.34
13.934,817.07
14.765,831.43
15.598,832.99
16.386,787.31
17.173,787.46
17.968,794.54
18.754,786.72
19.561,806.72
20.413,851.64
21.238,825.57
22.103,865.04
22.966,862.86
23.383,416.47
23.776,393.01
24.272,496.1
24.585,313.38
25.415,829.84
26.226,810.72
27.003,777.15
27.819,816.22
28.596,777.35
29.389,792.72
30.195,805.49
30.999,804.9
31.857,857.81
32.71,852.55
33.531,820.88
34.348,816.77
35.137,789.95
35.93,792.53
36.731,801.03
37.489,757.98
38.219,730.22
38.953,733.74
39.763,810.19
40.564,800.99
41.391,826.98
42.228,837.36
43.078,849.62
43.928,850.19
44.751,822.58
45.159,407.93
45.562,403.32
45.988,425.44
46.373,385.82
47.204,831.04
50.414,3209.84
51.257,842.57
52.114,857.17
52.979,864.68
53.824,845.11
54.642,818.38
55.495,852.66
56.272,777.31
57.071,798.9
57.838,766.91
58.62,782.54
59.401,780.78
60.186,785.19
60.994,807.43
61.78,786.46
62.604,823.96
63.431,826.58
64.234,802.98
65.049,814.73
65.857,808.12
66.634,777.1
67.423,788.84
68.207,784.07
68.996,788.91
69.796,800.57
70.61,813.91
71.449,839.2
72.309,859.26
73.154,845.87
73.976,821.34
74.795,819.19
75.601,805.56
76.407,806.72
77.188,780.96
78.018,829.67
78.814,795.86
79.592,777.97
80.412,820.5
81.217,805.2
81.976,758.71
82.722,746.15
83.508,785.54
84.296,787.99
85.051,755.3
85.829,778.09
86.584,755.05
87.342,757.72
88.091,749.03
88.836,745.44
89.567,730.15
90.387,819.91
91.188,801.54
92.014,825.88
92.849,835.5
93.675,825.67
94.484,808.61
95.286,802.02
96.052,766.35
96.482,429.8
96.852,369.86
97.349,497.27
97.651,302.39
98.136,484.76
98.451,314.9
98.889,438.35
99.251,361.31
100.019,768.39
100.82,801.35
101.584,763.86
102.352,768.0
103.149,796.95
103.566,416.25
103.965,399.65
104.529,563.78
104.781,252.12
