timestamp,rr_interval
0.63,-73.58
0.88,-48.56
1.13,-23.54
1.38,-3.24
1.63,-1.33
1.88,0.57
2.13,1.97
2.38,2.55
2.63,3.13
2.88,2.0
3.13,-0.49
3.38,-2.97
3.63,11.03
3.88,30.25
4.13,49.46
4.38,41.7
4.63,24.07
4.88,6.44
5.13,-3.14
5.38,-11.83
5.63,-18.87
5.88,-17.51
6.13,-16.14
6.38,-17.54
6.63,-22.86
6.88,-28.18
7.13,-21.92
7.38,-11.15
7.63,-0.39
7.88,-23.69
8.13,-50.61
8.38,-69.36
8.63,-73.83
8.88,-78.3
9.13,-70.04
9.38,-59.85
9.63,-45.26
9.88,-18.69
10.13,7.88
10.38,21.53
10.63,11.82
10.88,2.11
11.13,-3.4
11.38,-5.49
11.63,-7.58
11.88,-14.44
12.13,-22.69
12.38,-30.24
12.63,-30.31
12.88,-30.37
13.13,-26.75
13.38,-17.51
13.63,-8.27
13.88,-7.81
14.13,-13.21
14.38,-18.62
14.63,-30.74
14.88,-43.89
15.13,-52.42
15.38,-48.59
15.63,-44.76
15.88,-31.5
16.13,-12.74
16.38,6.02
16.63,-0.62
16.88,-14.42
17.13,-26.29
17.38,-15.93
17.63,-5.58
17.88,2.15
18.13,2.42
18.38,2.68
18.63,9.42
18.88,24.38
19.13,39.35
19.38,40.98
19.63,25.35
19.88,9.73
20.13,2.65
20.38,0.99
20.63,-0.67
20.88,10.31
21.13,24.37
21.38,38.44
21.63,24.93
21.88,5.85
22.13,-12.17
22.38,-15.71
22.63,-19.24
22.88,-15.27
23.13,2.78
23.38,20.83
23.63,32.4
23.88,34.74
24.13,37.08
24.38,35.58
24.63,29.36
24.88,23.13
25.13,12.61
25.38,-1.34
25.63,-15.29
25.88,-9.45
26.13,0.86
26.38,11.17
26.63,11.26
26.88,10.94
27.13,10.61
27.38,10.29
27.63,9.97
27.88,7.21
28.13,-2.46
28.38,-12.14
28.63,-10.55
28.88,1.44
29.13,13.43
29.38,16.53
29.63,14.54
29.88,12.55
30.13,20.96
30.38,32.3
30.63,43.64
30.88,27.51
31.13,3.99
31.38,-18.24
31.63,-16.97
31.88,-15.7
32.13,-8.5
32.38,12.51
32.63,33.52
32.88,47.02
33.13,43.02
33.38,39.02
33.63,35.68
33.88,33.61
34.13,31.54
34.38,30.4
34.63,30.55
34.88,30.7
35.13,31.11
35.38,31.81
35.63,32.51
35.88,32.14
36.13,30.89
36.38,29.64
36.63,20.94
36.88,7.61
37.13,-5.72
37.38,-11.23
37.63,-15.25
37.88,-19.38
38.13,-24.41
38.38,-29.44
38.63,-25.87
38.88,-10.79
39.13,4.28
39.38,10.54
39.63,10.32
39.88,10.09
40.13,23.95
40.38,43.06
40.63,62.18
40.88,65.0
41.13,58.82
41.38,52.64
41.63,55.84
41.88,64.4
42.13,72.95
42.38,78.79
42.63,82.12
42.88,85.45
43.13,87.43
43.38,86.98
43.63,86.54
43.88,84.43
44.13,76.01
44.38,67.58
44.63,60.55
44.88,60.83
45.13,61.11
45.38,61.46
45.63,62.41
45.88,63.37
46.13,64.12
46.38,59.99
46.63,55.86
46.88,51.65
47.13,44.38
47.38,37.12
47.63,29.51
47.88,18.54
48.13,7.58
48.38,-1.6
48.63,-6.37
48.88,-11.13
49.13,-11.34
49.38,-7.6
49.63,-3.86
49.88,2.06
50.13,8.75
50.38,15.44
50.63,23.4
50.88,31.54
51.13,39.68
51.38,27.21
51.63,12.44
51.88,0.87
52.13,19.29
52.38,37.72
52.63,53.02
52.88,25.38
53.13,-2.25
53.38,-16.77
53.63,-6.28
53.88,4.21
54.13,3.5
54.38,-8.4
54.63,-20.3
54.88,-34.09
55.13,-43.79
55.38,-51.16
55.63,-53.51
55.88,-52.77
56.13,-50.1
56.38,-45.79
56.63,-40.5
56.88,-34.95
57.13,-29.67
57.38,-25.53
57.63,-25.22
57.88,-24.92
58.13,-26.16
58.38,-30.29
58.63,-34.43
58.88,-31.0
59.13,-24.15
59.38,-17.29
59.63,-7.29
59.88,2.89
60.13,12.1
60.38,11.79
60.63,11.47
60.88,14.48
61.13,27.77
61.38,41.07
61.63,49.79
61.88,43.33
62.13,36.87
62.38,29.61
62.63,20.46
62.88,11.3
63.13,3.66
63.38,-2.22
63.63,-8.1
63.88,-6.93
64.13,-2.73
64.38,1.46
64.63,5.32
64.88,9.15
65.13,12.69
65.38,6.5
65.63,0.31
65.88,-2.38
66.13,6.01
66.38,14.39
66.63,14.55
66.88,-0.16
67.13,-14.88
67.38,-21.8
67.63,-24.18
67.88,-26.57
68.13,-24.58
68.38,-22.3
68.63,-20.39
68.88,-19.92
69.13,-19.45
69.38,-13.11
69.63,-0.53
