timestamp,rr_interval
0.861,-27.06
1.111,-12.48
1.361,2.1
1.611,16.67
1.861,23.15
2.111,14.17
2.361,5.2
2.611,-3.77
2.861,1.11
3.111,9.11
3.361,17.12
3.611,22.6
3.861,15.58
4.111,8.56
4.361,1.54
4.611,-0.63
4.861,0.13
5.111,0.88
5.361,0.78
5.611,-10.94
5.861,-22.67
6.111,-34.4
6.361,-30.91
6.611,-19.98
6.861,-9.05
7.111,-0.2
7.361,-6.66
7.611,-13.11
7.861,-19.57
8.111,-25.63
8.361,-31.47
8.611,-37.32
8.861,-42.5
9.111,-45.96
9.361,-49.41
9.611,-52.86
9.861,-39.86
10.111,-25.8
10.361,-11.75
10.611,-3.86
10.861,-5.07
11.111,-6.27
11.361,-7.48
11.611,-0.57
11.861,7.36
12.111,15.3
12.361,21.54
12.611,22.86
12.861,24.18
13.111,25.5
13.361,28.16
13.611,31.71
13.861,35.25
14.111,38.8
14.361,42.35
14.611,45.89
14.861,49.44
15.111,52.98
15.361,56.53
15.611,60.07
15.861,63.62
16.111,67.16
16.361,70.71
16.611,74.26
16.861,77.15
17.111,57.37
17.361,37.59
17.611,17.82
17.861,-3.51
18.111,-26.69
18.361,-49.86
18.611,-65.42
18.861,-47.21
19.111,-28.99
19.361,-10.77
19.611,-4.81
19.861,-5.18
20.111,-5.54
20.361,-5.07
20.611,0.47
20.861,6.02
21.111,11.56
21.361,20.35
21.611,31.93
21.861,43.52
22.111,55.11
22.361,59.01
22.611,60.54
22.861,62.07
23.111,63.6
23.361,64.54
23.611,65.45
23.861,66.36
24.111,66.1
24.361,59.36
24.611,52.63
24.861,45.89
25.111,43.96
25.361,48.17
25.611,52.38
25.861,56.59
26.111,48.9
26.361,35.29
26.611,21.69
26.861,8.21
27.111,-3.93
27.361,-16.08
27.611,-28.23
27.861,-39.45
28.111,-50.24
28.361,-61.02
28.611,-62.75
28.861,-51.14
29.111,-39.52
29.361,-27.9
29.611,-18.4
29.861,-9.01
30.111,-5.55
30.361,-3.53
30.611,-4.03
30.861,-6.63
31.111,-9.23
31.361,-12.53
31.611,-15.93
31.861,-18.64
32.111,-19.08
32.361,-16.11
32.611,-13.13
32.861,-10.16
33.111,-4.01
33.361,2.86
33.611,9.72
33.861,13.77
34.111,7.58
34.361,1.39
34.611,-4.81
34.861,0.21
35.111,9.94
35.361,19.66
35.611,28.24
35.861,13.99
36.111,-0.27
36.361,-14.52
36.611,-21.38
36.861,-23.14
37.111,-24.89
37.361,-27.92
37.611,-37.58
37.861,-47.25
38.111,-56.91
38.361,-50.28
38.611,-40.82
38.861,-31.36
39.111,-26.85
39.361,-29.18
39.611,-31.51
39.861,-33.72
40.111,-28.1
40.361,-22.49
40.611,-16.87
40.861,-16.81
41.111,-21.55
41.361,-26.29
41.611,-28.8
41.861,-15.54
42.111,-2.29
42.361,10.97
42.611,16.86
42.861,15.86
43.111,14.85
43.361,13.85
43.611,10.02
43.861,5.96
44.111,1.91
44.361,-4.89
44.611,-15.94
44.861,-26.99
45.111,-37.98
45.361,-41.32
45.611,-44.66
45.861,-48.0
46.111,-48.95
46.361,-48.73
46.611,-48.51
46.861,-49.44
47.111,-52.73
47.361,-56.02
47.611,-58.73
47.861,-44.14
48.111,-29.55
48.361,-14.95
48.611,-11.16
48.861,-17.01
49.111,-22.86
49.361,-27.71
49.611,-24.32
49.861,-20.92
50.111,-17.53
50.361,-10.56
50.611,-1.58
50.861,7.79
51.111,17.26
51.361,26.49
51.611,35.13
51.861,43.24
52.111,50.16
52.361,54.59
52.611,59.02
52.861,63.45
53.111,64.41
53.361,62.26
53.611,60.11
53.861,57.96
54.111,51.48
54.361,44.45
54.611,37.42
54.861,29.22
55.111,19.65
55.361,10.09
55.611,0.52
55.861,-9.32
56.111,-19.18
56.361,-29.05
56.611,-38.48
56.861,-46.97
57.111,-54.45
57.361,-61.75
57.611,-66.63
57.861,-71.51
58.111,-74.09
58.361,-74.81
58.611,-73.5
58.861,-69.98
59.111,-64.28
59.361,-53.9
59.611,-43.51
59.861,-33.13
60.111,-20.52
60.361,-7.7
60.611,5.11
60.861,11.98
61.111,6.88
61.361,1.78
61.611,-3.31
61.861,-0.36
62.111,4.35
62.361,9.07
62.611,13.67
62.861,17.9
63.111,22.13
63.361,26.36
63.611,28.74
63.861,29.88
64.111,31.02
64.361,32.16
64.611,12.93
64.861,-7.6
65.111,-28.13
65.361,-32.0
65.611,-22.77
65.861,-13.54
66.111,-5.01
66.361,-9.18
66.611,-13.36
66.861,-17.53
67.111,-20.79
67.361,-23.45
67.611,-26.12
67.861,-26.0
68.111,-13.89
68.361,-1.78
68.611,10.33
68.861,11.68
69.111,5.85
69.361,0.02
69.611,-6.0
69.861,-13.75
70.111,-21.5
70.361,-29.25
70.611,-23.82
70.861,-12.64
71.111,-1.46
71.361,9.41
71.611,18.24
71.861,27.08
72.111,35.91
72.361,41.23
72.611,42.23
72.861,43.22
73.111,44.21
73.361,38.4
73.611,30.29
73.861,22.18
74.111,14.41
74.361,8.4
74.611,2.39
74.861,-3.62
75.111,-1.92
75.361,3.74
75.611,9.41
75.861,14.08
76.111,6.58
76.361,-0.92
76.611,-8.41
76.861,-12.45
77.111,-14.15
77.361,-15.84
77.611,-17.74
77.861,-20.89
78.111,-24.03
78.361,-27.17
78.611,-21.97
78.861,-13.72
79.111,-5.47
79.361,1.03
79.611,0.73
79.861,0.42
80.111,0.11
80.361,1.6
80.611,3.92
80.861,6.23
81.111,7.51
81.361,1.7
81.611,-4.11
81.861,-9.92
82.111,-3.1
82.361,10.46
82.611,24.01
82.861,37.57
83.111,26.47
83.361,14.86
83.611,3.25
83.861,-1.61
84.111,1.06
84.361,3.74
84.611,6.42
84.861,-2.22
85.111,-11.79
85.361,-21.36
85.611,-30.92
85.861,-40.49
86.111,-50.06
86.361,-59.63
86.611,-64.41
86.861,-67.51
87.111,-70.6
87.361,-65.93
87.611,-53.73
87.861,-41.53
88.111,-30.31
88.361,-26.86
88.611,-23.42
88.861,-19.97
89.111,-25.2
89.361,-34.74
89.611,-44.28
89.861,-47.28
90.111,-38.23
90.361,-29.17
90.611,-20.12
90.861,-13.09
91.111,-6.25
91.361,0.59
91.611,5.21
91.861,6.1
92.111,6.98
92.361,7.86
92.611,15.49
92.861,24.57
93.111,33.65
93.361,41.4
93.611,41.01
93.861,40.62
94.111,40.23
94.361,37.3
94.611,31.39
94.861,25.48
95.111,19.58
95.361,13.67
95.611,7.76
95.861,1.86
96.111,-4.05
96.361,-9.96
96.611,-15.86
96.861,-21.77
97.111,-27.68
97.361,-33.58
97.611,-39.49
97.861,-39.41
98.111,-38.38
98.361,-37.35
98.611,-33.33
98.861,-26.28
99.111,-19.22
99.361,-12.05
99.611,-0.68
99.861,10.69
100.111,22.06
100.361,33.42
100.611,44.79
100.861,56.16
101.111,67.53
101.361,78.9
101.611,90.27
101.861,101.64
102.111,108.24
102.361,107.93
102.611,107.62
102.861,107.3
103.111,106.99
103.361,106.68
103.611,106.37
