timestamp,rr_interval
0.922,26.33
1.172,12.89
1.422,-0.56
1.672,-14.0
1.922,-15.51
2.172,-5.29
2.422,4.94
2.672,15.17
2.922,10.33
3.172,2.88
3.422,-4.57
3.672,-7.39
3.922,0.0
4.172,7.4
4.422,14.8
4.672,5.39
4.922,-12.68
5.172,-30.75
5.422,-39.61
5.672,-21.69
5.922,-3.77
6.172,14.15
6.422,7.47
6.672,-16.16
6.922,-39.8
7.172,-54.79
7.422,-43.02
7.672,-31.25
7.922,-19.48
8.172,-5.19
8.422,10.05
8.672,25.29
8.922,40.52
9.172,55.96
9.422,71.41
9.672,86.85
9.922,102.3
10.172,89.82
10.422,77.24
10.672,64.66
10.922,55.73
11.172,61.41
11.422,67.08
11.672,72.76
11.922,72.85
12.172,60.61
12.422,48.37
12.672,36.14
12.922,33.68
13.172,37.53
13.422,41.37
13.672,45.22
13.922,35.29
14.172,22.9
14.422,10.5
14.672,3.25
14.922,10.35
15.172,17.44
15.422,24.54
15.672,19.1
15.922,4.44
16.172,-10.22
16.422,-21.39
16.672,1.91
16.922,25.21
17.172,48.51
17.422,69.34
17.672,82.86
17.922,96.38
18.172,109.9
18.422,114.26
18.672,80.05
18.922,45.84
19.172,11.63
19.422,8.68
19.672,24.9
19.922,41.12
20.172,57.34
20.422,64.56
20.672,69.59
20.922,74.62
21.172,79.65
21.422,75.43
21.672,70.26
21.922,65.1
22.172,59.72
22.422,52.13
22.672,44.53
22.922,36.93
23.172,36.67
23.422,48.17
23.672,59.68
23.922,71.18
24.172,79.76
24.422,85.45
24.672,91.15
24.922,96.84
25.172,92.43
25.422,78.98
25.672,65.53
25.922,52.08
26.172,28.94
26.422,2.73
26.672,-23.48
26.922,-31.06
27.172,-3.75
27.422,23.57
27.672,50.88
27.922,54.57
28.172,36.1
28.422,17.64
28.672,-0.83
28.922,-15.61
29.172,-30.18
29.422,-44.74
29.672,-40.51
29.922,-22.65
30.172,-4.79
30.422,13.07
30.672,32.01
30.922,51.0
31.172,70.0
31.422,88.46
31.672,85.21
31.922,81.96
32.172,78.7
32.422,76.18
32.672,77.97
32.922,79.77
33.172,81.56
33.422,79.81
33.672,66.82
33.922,53.83
34.172,40.83
34.422,48.45
34.672,74.19
34.922,99.93
35.172,125.68
35.422,130.39
35.672,102.49
35.922,74.59
36.172,46.69
36.422,16.87
36.672,-13.9
36.922,-44.66
37.172,-62.27
37.422,-56.06
37.672,-49.85
37.922,-43.65
38.172,-34.02
38.422,-24.25
38.672,-14.47
38.922,-5.04
39.172,3.92
39.422,12.89
39.672,21.86
39.922,12.64
40.172,-2.45
40.422,-17.54
40.672,-24.43
40.922,-12.18
41.172,0.07
41.422,12.32
41.672,2.96
41.922,-17.33
42.172,-37.62
42.422,-49.57
42.672,-42.06
42.922,-34.55
43.172,-27.04
43.422,-14.49
43.672,-0.93
43.922,12.63
44.172,25.42
44.422,34.39
44.672,43.36
44.922,52.34
45.172,53.99
45.422,43.08
45.672,32.17
45.922,21.25
46.172,22.83
46.422,29.17
46.672,35.51
46.922,41.85
47.172,22.31
47.422,2.46
47.672,-17.4
47.922,-25.53
48.172,-23.18
48.422,-20.83
48.672,-17.91
48.922,2.31
49.172,22.54
49.422,42.76
49.672,52.46
49.922,27.34
50.172,2.22
50.422,-22.9
50.672,-25.87
50.922,-22.44
51.172,-19.02
51.422,-21.81
51.672,-40.92
51.922,-60.03
52.172,-78.5
52.422,-71.06
52.672,-63.62
52.922,-56.18
53.172,-56.84
53.422,-61.44
53.672,-66.05
53.922,-66.04
54.172,-58.49
54.422,-50.95
54.672,-43.4
54.922,-40.17
55.172,-36.99
55.422,-33.81
55.672,-27.59
55.922,-18.89
56.172,-10.19
56.422,-1.49
56.672,-13.45
56.922,-25.58
57.172,-37.72
57.422,-45.86
57.672,-51.29
57.922,-56.73
58.172,-57.82
58.422,-47.27
58.672,-36.72
58.922,-26.17
59.172,-32.06
59.422,-41.96
59.672,-51.86
59.922,-59.0
60.172,-63.01
60.422,-67.02
60.672,-69.3
60.922,-63.93
61.172,-58.55
61.422,-53.18
61.672,-48.31
61.922,-43.55
62.172,-38.8
62.422,-38.8
62.672,-45.7
62.922,-52.61
63.172,-58.73
63.422,-55.82
63.672,-52.91
63.922,-50.0
64.172,-41.33
64.422,-30.33
64.672,-19.33
64.922,-11.72
65.172,-18.77
65.422,-25.82
65.672,-32.87
65.922,-30.42
66.172,-25.04
66.422,-19.66
66.672,-10.54
66.922,9.01
67.172,28.56
67.422,48.11
67.672,50.61
67.922,33.74
68.172,16.87
68.422,-0.0
68.672,2.43
68.922,6.83
69.172,11.23
69.422,3.81
69.672,-32.25
69.922,-68.31
70.172,-96.39
70.422,-70.07
70.672,-43.76
70.922,-17.45
71.172,-3.38
71.422,2.26
71.672,7.89
71.922,13.53
72.172,5.38
72.422,-3.11
72.672,-11.59
72.922,-31.75
73.172,-64.56
73.422,-97.37
73.672,-110.84
73.922,-93.81
74.172,-76.79
74.422,-60.03
74.672,-46.9
74.922,-33.78
75.172,-20.65
75.422,-14.83
75.672,-14.57
75.922,-14.31
76.172,-13.51
76.422,-5.0
76.672,3.52
76.922,12.03
77.172,18.21
77.422,21.37
77.672,24.52
77.922,27.68
78.172,9.36
78.422,-15.6
78.672,-40.55
78.922,-50.66
79.172,-40.61
79.422,-30.55
79.672,-20.5
79.922,-3.2
80.172,14.53
80.422,32.25
80.672,43.3
80.922,27.64
81.172,11.98
81.422,-3.69
81.672,2.99
81.922,20.38
82.172,37.76
82.422,55.15
82.672,47.95
82.922,37.65
83.172,27.35
83.422,20.9
83.672,25.85
83.922,30.8
84.172,35.75
84.422,34.31
84.672,27.43
84.922,20.55
85.172,13.68
85.422,16.15
85.672,19.35
85.922,22.55
86.172,27.33
86.422,36.34
86.672,45.34
86.922,54.35
87.172,46.19
87.422,19.42
87.672,-7.34
87.922,-33.43
88.172,-47.13
88.422,-60.84
88.672,-74.54
88.922,-57.2
89.172,-32.3
89.422,-7.39
89.672,10.72
89.922,0.97
90.172,-8.79
90.422,-18.54
90.672,-18.99
90.922,-15.89
91.172,-12.79
91.422,-9.18
91.672,-3.68
91.922,1.83
92.172,7.34
92.422,-6.52
92.672,-32.45
92.922,-58.38
93.172,-70.01
93.422,-56.22
93.672,-42.43
93.922,-28.64
94.172,6.42
94.422,43.42
94.672,80.42
94.922,117.43
95.172,90.88
95.422,55.0
95.672,19.13
95.922,-1.14
96.172,9.44
96.422,20.02
96.672,30.6
96.922,17.16
97.172,-9.57
97.422,-36.3
97.672,-55.87
97.922,-59.33
98.172,-62.8
98.422,-65.73
98.672,-42.5
98.922,-19.26
99.172,3.97
99.422,14.66
99.672,5.89
99.922,-2.88
100.172,-11.64
100.422,-6.63
100.672,0.11
100.922,6.86
101.172,15.41
101.422,28.42
101.672,41.43
101.922,54.44
102.172,47.12
102.422,18.83
102.672,-9.46
102.922,-34.47
103.172,-21.6
103.422,-8.73
103.672,4.13
103.922,4.71
104.172,-7.61
104.422,-19.93
104.672,-30.82
104.922,-19.25
105.172,-7.69
105.422,3.87
105.672,-21.33
105.922,-88.33
106.172,-155.33
106.422,-166.69
106.672,-146.21
106.922,-125.73
107.172,-100.9
