timestamp,rr_interval
0.745,22.17
0.995,26.85
1.245,31.54
1.495,36.22
1.745,37.22
1.995,38.08
2.245,38.94
2.495,43.26
2.745,47.89
2.995,52.52
3.245,63.08
3.495,75.03
3.745,86.97
3.995,89.18
4.245,83.49
4.495,77.8
4.745,70.72
4.995,61.2
5.245,51.69
5.495,44.54
5.745,43.04
5.995,41.53
6.245,39.8
6.495,37.39
6.745,34.98
6.995,29.02
7.245,10.49
7.495,-8.05
7.745,-17.56
7.995,-13.77
8.245,-9.98
8.495,-2.58
8.745,7.84
8.995,18.26
9.245,28.6
9.495,38.88
9.745,49.16
9.995,50.1
10.245,39.71
10.495,29.32
10.745,23.5
10.995,22.95
11.245,22.4
11.495,15.67
11.745,2.33
11.995,-11.01
12.245,-6.38
12.495,7.68
12.745,21.74
12.995,37.0
13.245,52.87
13.495,68.74
13.745,72.84
13.995,62.88
14.245,52.92
14.495,48.38
14.745,52.82
14.995,57.26
15.245,56.22
15.495,38.2
15.745,20.18
15.995,12.51
16.245,26.86
16.495,41.2
16.745,45.28
16.995,12.14
17.245,-21.0
17.495,-33.51
17.745,-23.65
17.995,-13.8
18.245,-8.81
18.495,-6.69
18.745,-4.57
18.995,-12.22
19.245,-23.16
19.495,-34.1
19.745,-13.24
19.995,7.87
20.245,28.99
20.495,31.25
20.745,33.21
20.995,35.17
21.245,34.89
21.495,34.5
21.745,34.1
21.995,32.08
22.245,29.92
22.495,27.75
22.745,37.48
22.995,48.29
23.245,59.11
23.495,58.86
23.745,55.49
23.995,52.12
24.245,52.41
24.495,54.42
24.745,56.42
24.995,56.66
25.245,55.52
25.495,54.38
25.745,47.36
25.995,33.23
26.245,19.1
26.495,18.61
26.745,31.36
26.995,44.1
27.245,41.37
27.495,16.19
27.745,-9.0
27.995,-31.64
28.245,-52.52
28.495,-73.41
28.745,-61.82
28.995,-49.96
29.245,-37.89
29.495,-25.23
29.745,-12.57
29.995,-8.04
30.245,-16.1
30.495,-24.16
30.745,-30.64
30.995,-36.08
31.245,-41.52
31.495,-44.54
31.745,-47.22
31.995,-45.4
32.245,-23.66
32.495,-1.91
32.745,19.04
32.995,37.32
33.245,55.6
33.495,72.57
33.745,60.89
33.995,49.22
34.245,37.54
34.495,36.76
34.745,35.97
34.995,35.19
35.245,49.38
35.495,64.13
35.745,78.88
35.995,72.64
36.245,59.03
36.495,45.42
36.745,43.58
36.995,47.29
37.245,50.99
37.495,50.61
37.745,47.23
37.995,43.84
38.245,40.45
38.495,37.06
38.745,33.68
38.995,30.29
39.245,26.9
39.495,23.53
39.745,23.49
39.995,23.44
40.245,23.49
40.495,28.76
40.745,34.04
40.995,39.32
41.245,33.67
41.495,27.57
41.745,21.47
41.995,28.74
42.245,36.28
42.495,43.81
42.745,59.41
42.995,75.83
43.245,92.25
43.495,78.54
43.745,46.36
43.995,14.18
44.245,-0.87
44.495,-8.72
44.745,-16.56
44.995,-11.58
45.245,-4.85
45.495,1.88
45.745,-8.5
45.995,-19.3
46.245,-24.66
46.495,-7.13
46.745,10.39
46.995,24.9
47.245,27.36
47.495,29.81
47.745,28.49
47.995,9.51
48.245,-9.47
48.495,-22.59
48.745,-25.48
48.995,-28.37
49.245,-29.74
49.495,-30.05
49.745,-30.35
49.995,-20.06
50.245,-7.31
50.495,5.44
50.745,12.55
50.995,18.98
51.245,25.41
51.495,37.27
51.745,49.82
51.995,62.36
52.245,56.39
52.495,43.63
52.745,30.88
52.995,16.99
53.245,2.66
53.495,-11.67
53.745,1.73
53.995,18.91
54.245,36.08
54.495,32.33
54.745,24.24
54.995,16.14
55.245,16.03
55.495,17.09
55.745,18.15
55.995,6.77
56.245,-5.93
56.495,-17.2
56.745,-10.96
56.995,-4.73
57.245,0.93
57.495,3.96
57.745,6.99
57.995,2.28
58.245,-26.41
58.495,-55.11
58.745,-46.71
58.995,-14.8
59.245,17.1
59.495,28.04
59.745,24.76
59.995,21.48
60.245,21.7
60.495,24.1
60.745,26.51
60.995,29.61
61.245,33.15
61.495,36.69
61.745,32.89
61.995,23.33
62.245,13.77
62.495,20.09
62.745,36.14
62.995,52.18
63.245,55.97
63.495,46.68
63.745,37.39
63.995,30.89
64.245,27.71
64.495,24.53
64.745,28.87
64.995,41.76
65.245,54.65
65.495,53.67
65.745,22.68
65.995,-8.32
66.245,-19.9
66.495,-12.99
66.745,-6.08
66.995,-5.34
67.245,-8.28
67.495,-11.21
67.745,-4.01
67.995,6.1
68.245,16.22
68.495,29.6
68.745,43.77
68.995,57.95
69.245,54.86
69.495,42.72
69.745,30.58
69.995,29.0
70.245,33.06
70.495,37.13
70.745,41.78
70.995,46.83
71.245,51.88
71.495,53.21
71.745,50.56
71.995,47.91
72.245,42.71
72.495,33.67
72.745,24.62
72.995,22.79
73.245,30.76
73.495,38.72
73.745,43.68
73.995,43.03
74.245,42.37
74.495,37.48
74.745,21.96
74.995,6.43
75.245,-5.01
75.495,-10.22
75.745,-15.44
75.995,-11.34
76.245,-0.17
76.495,10.99
76.745,14.45
76.995,12.92
77.245,11.4
77.495,11.92
77.745,13.46
77.995,15.0
78.245,7.64
78.495,-3.46
78.745,-14.56
78.995,-11.89
79.245,-7.12
79.495,-2.35
79.745,1.46
79.995,5.25
80.245,9.58
80.495,25.51
80.745,41.44
80.995,57.36
81.245,46.69
81.495,33.32
81.745,19.96
81.995,18.13
82.245,17.14
82.495,16.15
82.745,21.76
82.995,27.59
83.245,33.42
83.495,30.52
83.745,26.99
83.995,23.46
84.245,18.06
84.495,12.55
84.745,7.32
84.995,25.45
85.245,43.58
85.495,61.71
85.745,50.42
85.995,34.17
86.245,17.93
86.495,6.51
86.745,-4.29
86.995,-14.63
87.245,-15.65
87.495,-16.66
87.745,-17.71
87.995,-18.89
88.245,-20.07
88.495,-20.3
88.745,-19.09
88.995,-17.89
89.245,-22.12
89.495,-30.48
89.745,-38.84
89.995,-201.22
90.245,-348.24
90.495,-378.2
90.745,-344.94
90.995,-322.61
91.245,-344.91
91.495,-377.98
91.745,-365.48
91.995,-322.9
92.245,-212.05
92.495,-101.2
92.745,-15.65
92.995,-10.24
93.245,-4.82
93.495,-4.18
93.745,-12.66
93.995,-21.13
94.245,-19.09
94.495,-8.25
94.745,2.59
94.995,5.6
95.245,3.73
95.495,1.86
95.745,-5.66
95.995,-15.52
96.245,-25.38
96.495,-18.71
96.745,-10.44
96.995,-2.83
97.245,-27.18
97.495,-51.53
97.745,-64.17
97.995,-58.02
98.245,-51.88
98.495,-35.39
98.745,-14.12
98.995,7.15
99.245,2.25
99.495,-12.42
99.745,-27.1
99.995,-10.95
100.245,7.16
100.495,25.27
100.745,22.14
100.995,17.47
101.245,12.79
101.495,-17.9
101.745,-49.12
101.995,-60.92
102.245,-37.57
102.495,-14.23
102.745,-4.91
102.995,-12.06
103.245,-19.2
103.495,-23.55
103.745,-26.34
103.995,-29.13
104.245,-29.42
104.495,-29.3
104.745,-29.2
104.995,-29.19
105.245,-29.19
105.495,-34.3
105.745,-52.07
105.995,-69.83
106.245,-76.51
106.495,-78.16
106.745,-79.33
106.995,-76.42
107.245,-73.5
107.495,-74.41
107.745,-79.27
107.995,-84.13
108.245,-67.65
108.495,-49.42
108.745,-36.06
108.995,-48.27
109.245,-60.47
109.495,-62.82
109.745,-56.22
109.995,-49.63
110.245,-38.02
110.495,-25.25
110.745,-12.49
110.995,-7.4
111.245,-2.66
111.495,1.14
111.745,-13.78
111.995,-28.7
112.245,-34.76
112.495,-20.16
112.745,-5.56
112.995,-1.86
113.245,-15.64
113.495,-29.43
113.745,-29.38
113.995,-20.85
114.245,-12.32
114.495,-9.55
114.745,-8.64
114.995,-7.73
115.245,-4.59
115.495,-1.16
115.745,2.27
115.995,5.94
116.245,9.61
116.495,13.18
116.745,9.89
116.995,6.6
117.245,2.7
117.495,-6.95
117.745,-16.6
117.995,-23.21
118.245,-22.3
118.495,-21.39
118.745,-23.33
118.995,-28.5
119.245,-33.68
119.495,-37.37
119.745,-40.45
119.995,-43.53
120.245,-56.2
120.495,-69.11
120.745,-69.97
120.995,-51.18
121.245,-32.39
121.495,-19.62
121.745,-11.37
121.995,-3.12
122.245,-8.57
122.495,-20.71
122.745,-32.85
122.995,-16.05
123.245,3.83
123.495,23.71
123.745,27.99
123.995,30.46
124.245,32.93
124.495,8.93
124.745,-19.53
124.995,-43.02
125.245,-33.88
125.495,-24.75
125.745,-15.29
125.995,-5.08
126.245,5.14
126.495,4.39
126.745,-16.9
126.995,-38.19
127.245,-50.25
127.495,-56.85
127.745,-63.45
127.995,-67.57
128.245,-71.63
128.495,-68.91
128.745,-54.54
128.995,-40.18
129.245,-30.68
129.495,-24.42
129.745,-18.16
129.995,-24.63
130.245,-35.03
130.495,-45.17
130.745,-49.09
130.995,-53.02
131.245,-51.15
131.495,-38.78
131.745,-26.42
131.995,-17.26
132.245,-10.92
132.495,-4.58
132.745,-2.3
132.995,-2.35
133.245,-2.4
133.495,1.04
133.745,5.71
133.995,10.38
134.245,10.92
134.495,10.38
134.745,9.83
134.995,-14.68
135.245,-43.63
135.495,-66.33
135.745,-65.22
135.995,-64.11
136.245,-62.42
136.495,-60.27
136.745,-58.12
136.995,-56.13
137.245,-54.17
137.495,-50.6
137.745,-39.88
137.995,-29.17
138.245,-25.07
138.495,-32.33
138.745,-39.58
138.995,-35.48
139.245,-24.78
139.495,-14.08
139.745,-9.76
139.995,-7.33
140.245,-4.89
140.495,-5.09
140.745,-5.65
140.995,-6.14
141.245,6.61
141.495,19.37
141.745,32.13
141.995,24.4
142.245,16.0
142.495,7.22
142.745,-14.81
142.995,-36.83
143.245,-50.24
143.495,-46.0
143.745,-41.75
143.995,-43.68
144.245,-50.01
144.495,-56.34
144.745,-55.37
144.995,-53.62
145.245,-51.69
145.495,-49.0
145.745,-46.32
145.995,-45.69
146.245,-47.42
146.495,-51.29
146.745,-56.25
146.995,-61.41
147.245,-66.45
147.495,-70.81
147.745,-73.93
147.995,-73.49
148.245,-71.44
148.495,-69.29
148.745,-61.13
148.995,-52.97
149.245,-46.32
149.495,-43.22
149.745,-40.11
149.995,-39.91
150.245,-41.42
150.495,-42.94
150.745,-44.26
150.995,-45.44
151.245,-46.62
151.495,-45.12
151.745,-42.73
151.995,-38.81
152.245,-33.82
152.495,-28.72
152.745,-23.3
152.995,-18.16
153.245,-13.54
153.495,-9.67
153.745,-7.74
153.995,-6.43
154.245,-9.36
154.495,-13.09
154.745,-16.83
154.995,-23.13
155.245,-29.44
155.495,-33.58
155.745,-30.43
155.995,-27.28
156.245,-28.4
156.495,-35.3
156.745,-42.2
156.995,-35.25
157.245,-22.12
157.495,-9.0
157.745,-8.26
157.995,-10.47
158.245,-12.67
158.495,-16.73
158.745,-20.89
158.995,-25.19
159.245,-30.41
159.495,-35.63
159.745,-33.82
159.995,-20.92
160.245,-8.03
