timestamp,rr_interval
0.982,-5.39
1.232,-15.77
1.482,-26.15
1.732,-36.53
1.982,-40.06
2.232,-20.91
2.482,-1.76
2.732,17.38
2.982,30.49
3.232,9.87
3.482,-10.75
3.732,-31.36
3.982,-42.28
4.232,-37.36
4.482,-32.45
4.732,-27.54
4.982,-20.16
5.232,-10.68
5.482,-1.2
5.732,8.28
5.982,13.64
6.232,15.54
6.482,17.44
6.732,19.34
6.982,8.75
7.232,-13.37
7.482,-35.49
7.732,-57.6
7.982,-65.45
8.232,-70.25
8.482,-75.05
8.732,-74.81
8.982,-54.42
9.232,-34.04
9.482,-13.65
9.732,-1.33
9.982,-12.95
10.232,-24.58
10.482,-36.2
10.732,-41.85
10.982,-41.12
11.232,-40.39
11.482,-39.66
11.732,-24.7
11.982,-3.64
12.232,17.42
12.482,38.48
12.732,48.69
12.982,50.91
13.232,53.14
13.482,55.36
13.732,57.55
13.982,59.69
14.232,61.84
14.482,63.98
14.732,65.83
14.982,66.59
15.232,67.34
15.482,68.1
15.732,68.89
15.982,78.25
16.232,87.62
16.482,96.98
16.732,106.34
16.982,105.71
17.232,99.26
17.482,92.81
17.732,86.36
17.982,73.81
18.232,50.95
18.482,28.09
18.732,5.23
18.982,-0.19
19.232,14.21
19.482,28.61
19.732,43.02
19.982,53.22
20.232,54.67
20.482,56.12
20.732,57.57
20.982,58.4
21.232,55.97
21.482,53.53
21.732,51.1
21.982,48.73
22.232,48.26
22.482,47.8
22.732,47.33
22.982,46.86
23.232,26.45
23.482,4.4
23.732,-17.66
23.982,-34.54
24.232,-20.68
24.482,-6.82
24.732,7.04
24.982,19.85
25.232,26.19
25.482,32.53
25.732,38.88
25.982,44.88
26.232,41.84
26.482,38.79
26.732,35.74
26.982,32.69
27.232,29.65
27.482,26.6
27.732,23.55
27.982,19.01
28.232,13.16
28.482,7.32
28.732,1.48
28.982,-2.95
29.232,-6.5
29.482,-10.06
29.732,-13.61
29.982,-11.17
30.232,-6.75
30.482,-2.34
30.732,2.07
30.982,3.61
31.232,4.51
31.482,5.42
31.732,6.32
31.982,20.06
32.232,35.62
32.482,51.17
32.732,66.73
32.982,74.81
33.232,79.24
33.482,83.67
33.732,88.1
33.982,91.26
34.232,92.42
34.482,93.58
34.732,94.75
34.982,96.18
35.232,100.31
35.482,104.43
35.732,108.55
35.982,112.68
36.232,107.01
36.482,97.6
36.732,88.19
36.982,78.79
37.232,68.84
37.482,58.38
37.732,47.93
37.982,37.47
38.232,26.81
38.482,15.92
38.732,5.03
38.982,-5.86
39.232,0.61
39.482,18.65
39.732,36.68
39.982,54.72
40.232,63.88
40.482,61.19
40.732,58.5
40.982,55.81
41.232,50.14
41.482,37.67
41.732,25.19
41.982,12.72
42.232,6.24
42.482,9.88
42.732,13.51
42.982,17.15
43.232,13.27
43.482,-2.48
43.732,-18.22
43.982,-33.96
44.232,-34.12
44.482,-25.51
44.732,-16.9
44.982,-8.3
45.232,-17.6
45.482,-32.57
45.732,-47.53
45.982,-60.0
46.232,-48.89
46.482,-37.79
46.732,-26.68
46.982,-16.12
47.232,-7.04
47.482,2.05
47.732,11.13
47.982,15.77
48.232,9.64
48.482,3.51
48.732,-2.62
48.982,-12.8
49.232,-28.67
49.482,-44.54
49.732,-60.42
49.982,-56.43
50.232,-46.44
50.482,-36.45
50.732,-26.46
50.982,-34.71
51.232,-43.48
51.482,-52.25
51.732,-54.09
51.982,-40.33
52.232,-26.58
52.482,-12.83
52.732,7.73
52.982,37.4
53.232,67.06
53.482,96.73
53.732,124.65
53.982,92.28
54.232,59.91
54.482,27.53
54.732,-0.82
54.982,-2.76
55.232,-4.69
55.482,-6.62
55.732,-10.55
55.982,-19.94
56.232,-29.32
56.482,-38.71
56.732,-36.9
56.982,-25.72
57.232,-14.54
57.482,-3.36
57.732,-2.88
57.982,-8.23
58.232,-13.57
58.482,-18.91
58.732,-29.39
58.982,-40.92
59.232,-52.44
59.482,-62.26
59.732,-64.73
59.982,-67.2
60.232,-69.67
60.482,-60.16
60.732,-41.98
60.982,-23.8
61.232,-5.62
61.482,6.82
61.732,16.67
61.982,26.51
62.232,36.36
62.482,25.02
62.732,1.77
62.982,-21.47
63.232,-44.72
63.482,-35.88
63.732,-24.85
63.982,-13.81
64.232,-2.58
64.482,11.78
64.732,26.14
64.982,40.49
65.232,54.85
65.482,45.96
65.732,35.89
65.982,25.83
66.232,15.79
66.482,11.41
66.732,7.03
66.982,2.65
67.232,0.43
67.482,14.04
67.732,27.65
67.982,41.26
68.232,54.74
68.482,61.72
68.732,68.7
68.982,75.68
69.232,82.66
69.482,81.9
69.732,79.21
69.982,76.51
70.232,73.81
70.482,62.31
70.732,45.59
70.982,28.86
71.232,12.14
71.482,2.83
71.732,-3.53
71.982,-9.9
72.232,-16.27
72.482,-3.72
72.732,10.83
72.982,25.38
73.232,39.94
73.482,47.29
73.732,53.43
73.982,59.57
74.232,65.71
74.482,54.94
74.732,37.19
74.982,19.43
75.232,1.68
75.482,6.89
75.732,16.6
75.982,26.31
76.232,36.02
76.482,43.21
76.732,49.79
76.982,56.37
77.232,62.95
77.482,41.46
77.732,6.27
77.982,-28.92
78.232,-61.22
78.482,-30.82
78.732,-0.42
78.982,29.98
79.232,60.38
79.482,56.91
79.732,50.49
79.982,44.07
80.232,37.66
80.482,31.06
80.732,24.44
80.982,17.82
81.232,11.2
81.482,12.26
81.732,13.46
81.982,14.65
82.232,16.73
82.482,36.48
82.732,56.23
82.982,75.98
83.232,95.73
83.482,85.79
83.732,67.49
