timestamp,rr_interval
0.901,900.64
1.877,976.63
2.739,861.72
3.624,885.02
4.514,889.79
5.446,932.06
6.338,891.78
7.25,912.77
8.154,903.82
9.119,964.48
10.02,901.14
11.016,996.39
12.027,1010.54
13.005,977.77
13.951,946.37
14.917,966.4
15.837,919.21
16.772,935.1
17.702,930.28
18.71,1008.33
19.692,981.66
20.678,986.6
21.677,998.84
22.697,1019.26
23.722,1025.34
24.724,1002.22
25.748,1023.91
26.687,938.94
30.579,837.39
31.506,927.25
32.552,1045.65
33.568,1016.66
34.479,910.82
35.432,953.39
36.383,950.43
37.321,938.17
38.214,893.44
39.208,993.56
40.154,945.77
41.083,929.53
42.012,928.55
42.894,881.85
43.853,958.92
44.834,981.21
45.785,951.08
46.701,915.76
47.585,884.59
48.437,851.65
49.318,880.87
51.978,963.85
52.89,911.6
53.731,841.09
54.619,888.12
55.575,955.62
56.496,921.52
57.4,904.04
58.331,930.04
59.234,903.34
60.19,956.11
61.096,906.36
62.045,948.28
63.099,1054.24
64.095,996.53
65.041,945.35
65.999,958.07
66.913,914.28
67.889,976.0
68.81,921.12
69.722,911.32
70.663,941.13
71.53,867.3
72.409,878.77
73.272,863.47
74.192,919.36
75.152,960.68
76.049,896.59
76.943,894.57
77.857,913.67
78.774,916.67
79.618,843.92
80.535,917.35
81.485,950.26
82.419,933.37
83.306,887.38
84.231,924.66
85.172,940.91
86.019,847.38
86.871,851.77
87.795,924.14
88.688,893.59
89.561,872.69
90.46,898.81
91.333,873.26
92.285,951.66
93.182,897.54
93.992,809.19
94.915,923.63
95.827,912.0
96.756,928.97
97.696,940.16
98.607,910.18
99.494,887.6
100.403,908.9
101.282,878.77
102.223,940.73
103.112,889.23
104.039,926.93
104.954,915.45
105.818,863.98
106.68,862.1
107.541,860.9
108.439,898.29
109.316,876.16
110.16,844.81
111.036,875.84
111.982,945.53
112.917,935.26
113.863,945.91
114.752,888.77
115.68,928.45
116.572,891.44
117.502,930.22
118.419,916.84
119.27,851.19
120.16,890.31
121.08,919.93
121.966,886.33
122.896,929.68
123.775,878.73
124.713,938.4
125.676,962.78
126.61,933.52
127.491,881.57
128.349,857.82
129.239,889.67
130.176,937.32
131.097,921.06
131.953,856.3
132.838,884.27
133.69,852.42
134.609,919.19
135.56,950.79
136.559,998.91
137.527,968.0
138.46,932.86
139.301,841.28
140.199,897.64
141.114,915.65
142.07,955.87
143.004,933.39
143.942,938.65
144.83,888.06
145.779,948.3
146.653,874.82
147.547,893.98
148.41,862.23
149.308,898.81
150.205,896.34
151.168,963.46
152.132,964.14
153.043,910.56
153.985,942.18
154.944,959.45
155.846,901.15
156.748,902.37
157.655,906.78
158.535,880.17
159.398,863.12
160.276,877.46
161.128,852.02
162.05,922.06
162.963,913.37
163.927,963.59
164.902,975.45
165.865,962.61
166.789,924.23
167.71,921.43
168.668,957.29
169.627,959.16
170.566,939.57
171.498,931.88
172.416,917.7
173.313,897.14
174.261,947.67
175.182,921.27
176.061,878.8
176.935,874.15
177.917,981.8
178.935,1018.33
179.847,911.43
180.693,846.19
181.567,874.6
182.472,904.49
183.39,918.71
184.274,883.5
185.236,962.09
186.087,850.54
186.984,897.45
187.824,839.87
188.712,888.19
189.548,835.63
190.459,910.94
191.42,961.68
192.354,933.64
193.303,949.06
194.229,925.59
195.153,924.75
196.137,983.55
197.052,914.9
197.995,942.76
198.94,945.13
199.839,898.93
200.746,907.77
201.585,838.16
202.52,934.95
203.425,904.98
204.402,977.67
205.361,959.0
206.272,911.09
207.206,933.52
208.159,953.47
209.124,964.39
210.137,1013.18
211.107,970.01
212.102,994.78
213.064,962.74
214.038,973.96
214.985,946.83
215.928,942.82
216.885,956.84
217.878,993.58
218.794,916.05
219.742,947.67
220.66,917.9
221.674,1014.32
222.592,917.99
223.512,919.85
224.512,1000.28
225.424,911.72
226.371,946.9
227.317,946.3
228.293,975.82
229.248,954.96
230.154,905.91
231.069,915.19
232.017,948.0
233.044,1026.96
234.052,1007.48
235.073,1021.32
236.093,1020.21
237.11,1016.56
238.057,947.45
238.976,918.52
239.907,931.18
240.897,990.01
241.893,996.4
242.873,979.86
243.747,874.18
244.666,918.66
245.645,978.49
246.635,990.69
247.621,985.43
248.602,981.53
249.569,966.37
250.518,949.3
251.484,966.07
252.47,985.98
253.453,983.15
254.417,963.64
255.378,961.51
256.312,934.18
257.298,985.44
258.231,933.34
259.15,919.09
260.098,947.27
261.092,994.81
262.04,948.1
263.038,997.25
264.047,1009.74
265.064,1017.0
266.015,950.92
266.969,953.69
267.921,951.7
268.861,940.33
269.81,949.25
270.776,966.01
271.714,937.27
272.678,963.98
273.609,931.52
274.613,1003.53
275.535,922.54
276.451,916.09
277.42,968.56
278.348,927.78
279.292,944.77
280.289,996.24
281.192,903.52
282.159,966.54
283.111,952.45
284.078,966.86
284.992,913.78
285.904,912.64
286.766,861.18
287.695,929.59
288.581,886.16
289.523,941.56
290.44,916.65
291.357,917.84
292.272,914.52
293.217,945.42
294.138,920.39
295.116,978.24
296.05,934.48
296.969,918.61
297.944,974.42
298.881,937.17
299.793,912.75
300.691,897.61
