timestamp,rr_interval
0.751,750.9
1.606,855.0
2.39,784.49
3.171,780.55
3.899,727.78
4.74,841.43
5.548,808.19
6.274,725.87
6.986,712.0
7.704,718.26
8.5,795.08
9.31,810.14
10.186,876.49
10.975,789.1
11.755,779.41
12.578,823.82
13.381,802.93
14.177,795.81
14.955,777.36
15.72,765.64
16.529,808.37
17.36,831.6
18.084,723.69
18.883,799.09
19.643,760.25
20.504,860.8
21.342,837.82
22.116,774.13
22.885,769.0
23.649,763.61
24.422,773.33
25.245,823.19
25.988,743.3
26.804,815.65
27.488,684.16
28.214,725.44
29.022,808.58
29.847,824.45
30.69,843.64
31.584,893.22
32.413,829.25
33.253,840.16
34.117,864.14
34.956,838.58
35.817,861.25
36.643,825.61
37.482,839.21
38.367,885.61
39.239,871.35
40.17,931.7
40.486,784.24
41.015,528.42
41.541,525.79
41.859,493.57
42.263,424.36
42.703,440.12
43.549,845.33
44.499,950.44
45.518,881.27
46.349,831.16
47.176,826.64
48.045,868.61
48.924,879.15
49.807,882.81
50.719,912.09
51.552,832.99
52.439,886.86
53.162,723.39
53.998,835.88
54.885,887.24
55.775,889.49
56.631,855.94
57.514,883.05
58.347,833.58
59.145,797.48
59.951,806.7
60.73,778.27
61.562,832.68
62.411,848.62
63.283,872.49
64.154,870.48
65.022,868.38
65.859,836.5
66.749,889.95
67.548,798.93
68.272,723.97
69.115,843.28
69.887,772.5
70.667,779.34
71.429,762.66
72.162,732.42
72.887,725.15
73.715,828.0
74.529,814.11
75.396,866.59
76.211,814.93
77.024,813.88
77.833,809.04
78.621,787.75
79.452,831.17
80.273,820.41
81.166,893.55
81.955,788.78
82.844,888.87
83.792,947.62
84.65,858.6
85.441,790.86
86.184,742.67
86.985,801.71
87.808,822.63
88.566,758.23
89.34,773.84
90.194,854.12
90.988,794.02
91.775,786.95
92.592,816.49
93.414,822.54
94.244,829.94
95.053,809.23
95.797,743.25
96.51,713.35
97.332,821.8
98.14,808.28
98.846,705.88
99.584,738.4
100.359,774.3
101.045,686.34
101.761,715.7
102.557,796.64
103.374,816.29
104.16,786.12
104.964,803.69
105.771,807.83
106.521,749.42
107.311,790.58
107.952,640.19
108.635,683.78
109.395,759.76
110.106,711.27
110.927,820.19
111.744,817.28
112.555,811.0
113.381,825.8
114.176,795.67
114.976,799.82
115.796,819.94
116.612,816.46
117.348,735.43
118.083,735.18
118.791,707.54
119.51,718.91
120.19,680.33
120.883,693.53
121.654,770.53
122.464,810.13
123.254,789.76
123.974,719.83
124.745,770.83
125.473,728.82
126.141,668.01
126.837,695.98
127.528,690.8
128.204,675.59
128.904,700.34
129.55,646.34
130.231,680.67
130.922,691.17
131.643,720.39
132.405,761.91
133.149,744.3
133.881,731.78
134.543,662.54
135.309,765.47
136.031,722.6
136.731,699.44
137.204,695.7
137.464,693.9
137.749,692.42
138.198,691.7
138.703,694.33
138.931,697.06
139.264,703.12
139.665,714.19
140.413,748.12
141.193,779.67
141.943,750.62
142.714,770.49
143.492,778.2
144.265,772.91
145.032,767.51
145.783,750.88
146.46,676.89
147.214,753.96
147.921,706.73
148.671,750.07
149.343,671.8
149.971,628.57
150.684,712.85
151.349,664.65
152.04,691.62
152.799,758.62
153.58,781.2
154.342,761.3
155.029,687.06
155.802,773.5
156.556,753.61
157.253,697.15
158.086,832.94
158.919,833.28
159.706,787.32
160.426,719.66
161.142,716.08
161.837,694.75
162.595,758.07
163.324,728.74
164.011,687.29
164.772,761.45
165.504,731.17
166.23,725.89
166.882,652.19
167.488,606.15
168.081,593.12
168.693,612.26
169.277,583.56
169.881,604.7
170.517,635.22
171.15,632.93
171.862,712.67
172.509,646.46
173.241,732.53
173.937,695.46
174.612,675.62
175.313,701.01
175.994,680.98
176.737,742.39
177.429,691.99
178.144,715.33
178.842,697.7
179.535,693.2
180.216,681.37
181.027,810.33
181.818,790.85
182.502,684.93
183.272,769.72
183.944,671.38
184.59,646.52
185.263,672.64
185.975,712.0
186.762,787.4
187.441,678.74
188.118,677.25
188.776,658.32
189.409,632.69
190.103,693.66
190.844,741.38
191.554,710.14
192.302,747.83
193.051,748.61
193.872,821.46
194.675,802.44
195.465,790.08
196.329,864.75
197.105,775.87
197.896,790.91
198.649,752.28
199.542,893.68
200.279,736.67
201.068,789.09
201.866,797.68
202.671,805.33
203.42,749.44
204.246,825.44
205.057,811.37
205.831,773.82
206.553,721.5
207.336,783.37
208.018,682.45
208.71,691.93
209.485,774.97
210.22,734.41
210.937,717.54
211.721,783.99
212.492,770.81
213.273,781.14
214.069,795.41
214.769,700.51
215.512,742.62
216.251,739.11
216.972,721.22
217.657,684.74
218.392,735.51
219.034,641.59
219.781,747.48
220.49,708.4
221.216,725.76
221.95,734.71
222.797,847.07
223.58,782.58
224.342,762.33
225.103,760.52
225.877,774.43
226.639,762.21
227.426,786.19
228.215,789.1
229.058,843.37
229.813,754.93
230.596,783.12
231.388,791.46
232.175,787.14
232.956,781.54
233.746,789.76
234.488,742.19
235.244,756.09
235.982,737.54
236.755,773.19
237.51,754.53
238.31,800.43
239.071,761.24
239.853,782.19
240.586,732.73
241.403,816.69
242.262,858.83
243.061,799.5
243.822,761.27
244.553,730.27
245.263,710.6
246.041,778.11
246.768,726.26
247.485,717.83
248.278,792.25
249.075,797.4
249.836,760.68
250.599,763.06
251.297,698.64
251.936,638.88
252.699,762.26
253.44,740.9
254.181,741.28
254.832,650.88
255.509,677.04
256.219,710.29
256.884,665.32
257.557,672.17
258.174,617.44
258.842,668.53
259.493,650.37
260.084,590.67
260.711,627.02
261.377,666.83
262.036,658.6
262.707,670.56
263.471,764.6
264.2,728.96
264.879,678.54
265.568,689.03
266.265,697.72
266.986,720.2
267.723,736.98
268.478,755.2
269.147,669.0
269.883,736.12
270.583,699.75
271.33,747.59
272.081,750.44
272.845,764.78
273.646,800.42
274.438,792.35
275.23,792.22
276.023,792.26
276.754,731.08
277.608,854.38
278.36,751.77
279.179,818.65
279.93,751.09
280.701,771.08
281.493,792.25
282.274,780.95
283.04,765.59
283.844,804.6
284.655,810.84
285.404,748.59
286.138,734.46
286.933,794.76
287.695,762.68
288.481,785.78
289.157,675.94
289.913,755.9
290.659,746.05
291.382,722.69
292.179,797.06
292.921,742.32
293.685,764.21
294.486,800.15
295.337,851.37
296.262,925.55
297.049,786.89
297.807,757.47
298.597,790.05
299.379,781.77
300.12,741.22
300.867,747.57
