timestamp,rr_interval
0.745,744.79
1.504,759.03
2.265,761.67
3.042,776.07
3.857,815.03
4.654,796.91
5.421,767.74
6.184,763.16
6.94,755.89
7.644,703.72
8.359,714.58
9.104,745.66
9.882,777.67
10.629,746.65
11.374,745.04
12.081,707.34
12.83,749.48
13.631,800.36
14.401,769.71
15.184,783.64
15.915,730.97
16.691,775.51
17.375,684.85
18.088,712.97
18.808,719.09
19.497,688.96
20.249,752.49
21.007,758.45
21.765,757.28
22.516,750.8
23.3,784.74
24.075,774.32
24.855,780.6
25.632,777.07
26.368,735.48
27.143,775.0
27.847,704.11
28.497,649.82
29.179,682.18
29.897,718.56
30.594,696.1
31.275,681.3
31.949,674.09
32.687,738.31
33.484,796.62
34.245,761.1
35.004,758.74
35.81,806.32
36.575,764.69
37.351,776.21
39.494,747.23
40.241,747.13
41.005,763.28
41.75,745.12
42.518,768.3
43.34,822.3
44.069,728.49
44.775,706.35
45.501,725.92
46.197,695.87
46.945,748.33
47.701,755.77
48.404,702.42
49.098,694.41
49.792,693.59
50.522,730.83
51.273,750.17
52.062,789.78
52.814,751.44
53.525,710.71
54.288,763.16
55.027,739.25
55.769,742.42
56.476,706.51
57.2,724.59
57.934,733.51
58.592,658.0
59.346,754.26
60.091,744.5
60.843,751.76
61.605,762.57
62.34,734.49
63.124,784.83
63.881,756.73
64.628,747.25
65.416,787.9
66.117,701.01
66.838,720.97
67.551,712.63
68.294,742.72
69.081,787.36
69.832,750.91
70.595,763.33
71.374,779.09
72.145,770.95
72.889,744.06
73.658,768.58
74.424,766.58
75.146,721.76
75.853,707.04
76.593,740.12
77.329,735.66
78.069,740.25
78.778,708.78
79.501,722.59
80.234,733.73
81.018,783.7
81.762,743.94
82.503,741.03
83.262,758.75
84.01,748.2
84.742,732.08
85.531,789.32
86.273,741.13
86.983,710.46
87.691,707.6
88.395,704.3
89.103,707.73
89.788,684.84
90.173,385.52
90.517,344.3
90.926,408.7
91.247,380.07
91.583,335.52
91.977,394.3
92.685,708.25
93.409,723.95
94.109,700.25
94.841,732.01
95.568,726.6
96.267,699.05
96.99,722.98
97.649,658.81
98.324,675.42
99.063,738.31
99.76,697.42
100.512,751.92
101.25,738.14
101.906,656.23
102.63,723.86
103.334,703.75
104.03,696.0
104.726,696.34
105.423,696.37
106.073,650.2
106.719,645.96
107.372,653.59
108.014,641.13
108.705,691.54
109.364,659.39
110.042,677.3
110.756,713.78
111.483,727.58
112.17,686.61
112.899,729.2
113.59,691.12
114.306,715.57
115.024,718.2
115.752,728.21
116.491,739.1
117.221,729.51
117.923,702.44
118.628,705.02
119.319,690.74
120.001,682.36
120.65,648.87
121.352,701.66
122.077,725.61
122.769,692.03
123.521,751.84
124.281,759.37
124.962,681.88
125.67,707.77
126.408,737.94
127.088,680.06
127.751,662.58
128.403,652.01
129.095,691.79
129.804,709.56
130.485,681.25
131.156,670.73
131.862,705.67
132.586,724.05
133.31,723.93
134.047,737.71
134.784,736.13
135.443,659.84
136.106,662.8
136.775,668.58
137.449,673.89
138.153,704.07
138.837,684.25
139.552,714.87
140.274,721.93
140.994,720.36
141.753,759.11
142.488,734.43
143.163,674.98
143.849,686.65
144.519,669.71
145.194,674.44
145.875,681.77
146.232,679.49
146.528,674.91
146.947,666.33
147.181,661.39
147.581,654.44
147.834,651.94
148.491,657.35
149.17,679.53
149.838,687.85
150.6,683.25
151.28,680.06
151.684,683.2
151.968,687.51
152.443,697.02
152.657,701.7
152.922,707.38
153.346,715.23
153.57,718.25
154.035,720.7
154.745,710.11
155.438,692.66
156.139,701.51
156.822,682.67
157.543,720.54
158.257,714.26
158.959,702.62
159.648,688.26
160.373,725.67
161.077,703.7
161.824,746.52
162.533,709.49
163.227,694.03
163.897,669.49
164.617,720.59
165.322,704.6
166.05,728.16
166.816,766.24
167.605,788.57
168.314,709.47
169.055,740.39
169.745,690.56
170.437,692.1
171.116,678.28
171.817,701.07
172.527,710.27
173.249,722.05
173.988,739.34
174.668,680.02
175.375,706.95
176.094,719.17
176.798,703.93
177.496,697.52
178.195,699.34
178.949,753.76
179.654,704.79
180.404,749.8
181.111,707.72
181.819,708.21
182.547,727.7
183.246,698.5
183.952,706.42
184.673,721.33
185.401,727.12
186.122,721.1
186.812,690.12
187.517,705.64
188.239,721.18
188.965,726.73
189.706,740.82
190.464,757.54
191.174,709.97
191.89,716.56
192.629,738.63
193.37,740.99
194.053,683.65
194.351,659.71
194.822,633.8
195.349,620.6
195.59,619.61
195.978,624.01
196.359,634.9
197.026,667.32
197.732,706.05
198.445,712.89
199.16,715.44
199.906,745.65
200.684,777.86
201.41,726.19
202.202,791.68
202.977,775.33
203.706,728.92
204.42,713.8
205.149,729.66
205.824,674.78
206.606,782.19
207.288,682.06
208.043,754.47
208.734,690.65
209.487,753.85
210.22,733.06
210.97,749.37
211.718,748.06
212.491,773.32
213.214,722.65
213.951,737.45
214.699,747.64
215.411,712.33
216.168,756.54
216.862,693.88
217.567,705.35
218.266,699.28
218.989,723.07
219.676,686.11
220.36,684.48
221.092,732.08
221.799,706.8
222.475,676.4
223.206,730.85
223.96,753.77
224.68,719.65
225.418,738.35
226.101,683.32
226.885,784.24
227.587,701.95
228.314,726.37
229.084,769.96
229.871,787.48
230.652,780.76
231.446,794.2
232.235,789.09
233.002,767.13
233.734,731.99
234.494,759.56
235.261,766.86
236.105,844.49
236.901,795.43
237.645,744.23
238.39,744.61
240.63,847.19
241.467,836.29
242.245,778.81
242.991,745.18
243.761,770.44
244.531,769.69
245.299,768.0
246.075,775.85
246.778,703.06
247.518,740.31
248.222,703.96
248.976,754.46
249.768,791.66
250.577,809.21
251.306,728.96
252.087,780.76
252.843,756.33
253.583,739.38
254.328,745.81
255.08,751.88
255.86,779.75
256.6,739.9
257.325,724.7
258.037,711.95
258.762,725.66
259.519,757.06
260.231,711.17
260.967,736.28
261.695,727.86
262.425,730.65
263.166,741.05
263.993,827.04
264.77,776.54
265.52,750.21
266.274,753.79
267.031,757.21
267.758,726.73
268.507,749.21
269.304,796.59
270.051,747.27
270.816,764.76
271.604,788.32
272.394,790.18
273.2,805.52
273.986,786.49
274.723,736.5
275.455,732.44
276.24,784.82
276.945,705.25
277.666,720.77
278.327,661.2
279.073,745.39
279.843,770.53
280.57,727.08
281.356,785.44
282.069,713.48
282.791,722.22
283.497,705.97
284.199,701.66
284.88,681.39
285.582,701.34
286.296,714.52
286.978,682.07
287.677,698.28
288.366,689.53
289.077,710.68
289.769,692.56
290.443,673.3
291.213,770.34
292.023,809.61
292.811,788.16
293.595,783.85
294.324,729.17
295.106,782.2
295.845,739.12
296.504,658.59
297.21,706.7
297.906,695.25
298.619,713.25
299.324,704.76
300.03,706.02
