timestamp,rr_interval
0.8159120304078873,815.91
1.65472971712129,838.82
2.4767241242443925,821.99
3.3024306908048175,825.71
4.128693359423986,826.26
4.963021561732176,834.33
5.782068792526588,819.05
6.5759312443130185,793.86
7.38477636581442,808.85
8.187852991571118,803.08
8.985943741089432,798.09
9.788521764125477,802.58
10.603382501368493,814.86
11.433777189456586,830.39
12.245460046831587,811.68
13.06082624552729,815.37
13.894163594515293,833.34
14.714650606438353,820.49
15.525653652441175,811.0
16.343655858680826,818.0
17.175833579597803,832.18
17.987246621659608,811.41
18.797597686039072,810.35
19.623987566912398,826.39
20.439859037047583,815.87
21.25677577426162,816.92
22.102139830776444,845.36
22.939937066793327,837.8
23.772460392580026,832.52
24.590124152820593,817.66
25.424694557220715,834.57
26.24102788823792,816.33
27.048065413229963,807.04
27.85449025008566,806.42
28.68565061145262,831.16
29.50367664966078,818.03
30.311837376384574,808.16
31.1386986997406,826.86
31.97941201012351,840.71
32.81464572123073,835.23
33.64231085412743,827.67
34.47213071590237,829.82
35.30066751965256,828.54
36.12257213054253,821.9
36.92994683771824,807.37
37.73329864898041,803.35
38.54023922550061,806.94
39.3612901188057,821.05
40.16322977812328,801.94
40.97066508419398,807.44
41.785391671388076,814.73
42.620137463701525,834.75
43.454428006163305,834.29
44.26920862429433,814.78
45.078281538004376,809.07
45.89999099693543,821.71
46.72251474038567,822.52
47.53887057455278,816.36
48.33476295824651,795.89
49.13007388789108,795.31
49.92826047088506,798.19
50.750941402337894,822.68
51.57242605515433,821.48
52.40287738777706,830.45
53.2393847090891,836.51
54.054416103350476,815.03
54.87326067850442,818.84
55.700919510051776,827.66
56.52716090928385,826.24
57.34785329079423,820.69
58.15579563525886,807.94
58.96521712806188,809.42
59.77187740478287,806.66
60.59177688789691,819.9
61.425985916240904,834.21
62.262255509148,836.27
63.09054442810977,828.29
63.90296715403237,812.42
64.71341117771537,810.44
65.52001345628472,806.6
66.32981387150855,809.8
67.14435889082469,814.55
67.95904758581568,814.69
68.75592338052829,796.88
69.55280652807986,796.88
70.36435749110484,811.55
71.18897494076151,824.62
72.02735694765042,838.38
72.83909640850504,811.74
73.66353606525803,824.44
74.47578879673618,812.25
75.30285590452351,827.07
76.12949461270847,826.64
76.93462461822051,805.13
77.72733363433667,792.71
78.54627807674396,818.94
79.36587138522545,819.59
80.1895730895769,823.7
81.00562345914601,816.05
81.8398028071011,834.18
82.67938508014585,839.58
83.50310416312767,823.72
84.32623822229127,823.13
85.16444718887786,838.21
85.98307801802015,818.63
86.80077419235558,817.7
87.61856940126138,817.8
88.43518965192231,816.62
89.24037699881248,805.19
90.0611853204885,820.81
90.87608417375849,814.9
91.70455680394647,828.47
92.53841118155665,833.85
93.3647927300475,826.38
94.18994101285361,825.15
95.02853149576373,838.59
95.84383919084071,815.31
96.66012617773848,816.29
97.48234698939187,822.22
98.28179755947643,799.45
99.09840433519537,816.61
