timestamp,rr_interval
0.711,710.97
1.441,729.93
2.219,777.91
3.018,798.7
3.758,740.87
4.533,774.35
5.288,755.06
6.048,759.74
6.763,715.68
7.535,771.51
8.302,767.35
9.075,773.05
9.828,752.99
10.57,741.42
11.314,744.73
12.059,744.78
12.795,736.44
13.527,731.8
14.281,753.99
15.026,744.98
15.771,744.58
16.182,410.94
16.511,328.89
16.972,461.11
17.251,278.72
17.603,352.68
17.99,387.15
18.456,465.57
18.73,274.27
19.477,746.96
20.23,753.03
21.017,786.52
21.802,784.82
22.594,792.95
23.373,778.14
24.134,761.26
24.894,759.87
25.625,731.64
26.363,738.0
27.074,711.07
27.79,715.47
28.522,731.96
29.233,711.38
29.998,764.73
30.797,798.8
31.572,775.42
32.289,716.68
33.04,751.21
33.799,758.91
34.544,744.61
35.298,754.13
36.042,743.88
36.742,700.33
38.239,1497.21
38.972,732.57
39.738,766.22
40.491,752.83
41.296,805.15
42.096,800.52
42.902,805.08
43.689,787.05
44.465,776.6
45.21,744.97
45.522,311.87
45.929,406.81
46.279,350.31
46.648,368.37
46.976,328.21
47.366,390.48
47.759,393.13
48.085,325.55
48.776,691.14
49.499,722.99
50.219,719.8
50.973,754.24
51.738,764.67
52.537,799.66
53.31,772.33
54.114,804.43
54.875,761.29
55.665,789.36
56.418,753.38
57.188,769.76
57.928,739.84
58.664,735.83
59.431,766.95
62.399,2968.1
63.2,801.47
63.965,765.19
64.727,761.91
65.475,747.61
66.16,685.23
66.846,685.79
67.556,710.32
68.28,723.39
69.022,742.83
69.798,775.42
70.592,793.71
71.377,785.34
72.159,781.82
72.941,782.6
73.711,769.59
74.494,782.69
75.25,756.85
75.982,731.1
76.676,694.46
77.364,687.58
78.083,719.23
78.81,726.82
79.51,700.55
80.218,708.16
80.943,724.3
81.705,762.14
82.416,710.9
83.15,734.79
83.871,720.71
84.63,759.12
85.374,744.0
86.087,713.11
86.806,718.91
87.52,713.37
88.197,677.77
88.929,731.81
89.657,728.13
90.389,731.32
91.906,1517.73
92.706,799.45
93.45,744.11
94.987,1536.92
95.746,759.31
96.485,738.8
97.236,750.97
97.936,699.92
98.642,706.13
99.417,775.46
99.699,281.28
100.157,458.5
100.475,317.36
100.897,422.42
101.243,346.05
101.637,393.73
102.066,429.1
102.377,310.68
103.187,810.75
103.947,760.06
104.714,766.82
105.446,732.12
106.149,703.11
106.848,698.16
107.558,710.29
108.229,671.35
108.924,694.88
109.629,704.79
110.33,701.27
111.064,734.3
111.814,749.07
112.593,779.6
113.368,775.27
114.149,780.3
114.899,750.07
115.644,745.56
116.347,702.92
117.039,691.41
117.43,391.59
117.757,326.47
118.03,273.64
118.475,444.43
118.96,484.71
119.193,233.36
119.878,685.45
120.601,722.55
121.358,757.49
122.11,751.54
122.906,796.34
123.664,758.08
124.391,726.28
125.078,687.34
125.791,712.59
126.488,697.87
127.203,714.66
127.875,672.07
128.564,688.82
129.278,713.74
129.993,715.14
130.733,740.5
131.478,744.41
131.945,467.5
132.221,276.02
132.61,388.5
132.965,355.02
133.217,252.03
133.708,491.49
134.158,449.27
134.452,294.25
135.185,733.09
135.875,689.71
136.623,748.44
137.346,722.68
138.056,710.6
138.34,283.64
138.753,412.79
139.21,456.89
139.449,239.54
139.812,362.56
140.15,338.13
140.514,364.24
140.851,336.45
141.238,387.21
141.551,313.48
142.305,753.54
143.025,720.25
143.762,737.24
144.52,758.06
145.281,760.77
146.008,726.57
146.731,723.73
147.432,700.66
148.174,742.12
148.932,758.13
149.69,757.4
150.438,748.58
151.198,759.69
151.971,772.54
152.738,767.09
153.544,806.62
154.304,760.03
155.071,766.55
155.814,742.82
156.545,731.82
157.262,716.51
157.977,714.92
158.677,700.39
159.36,682.65
160.083,723.38
160.805,721.47
161.531,725.9
162.285,753.99
163.044,759.02
163.817,773.07
164.583,766.27
165.33,747.26
166.069,738.41
166.805,736.73
167.497,691.92
167.868,370.66
168.181,312.94
168.65,469.33
168.865,214.27
169.602,737.69
170.384,781.71
171.148,763.71
171.94,792.04
172.745,805.65
173.516,770.99
174.304,787.63
175.053,749.2
175.817,764.3
176.593,775.61
177.328,735.23
178.067,738.97
178.507,439.39
178.791,284.1
179.15,359.65
179.514,363.83
179.767,252.41
180.238,471.07
180.507,269.34
180.961,454.14
181.695,733.43
182.439,744.17
183.211,772.6
183.951,739.16
184.682,731.36
185.427,744.7
186.138,711.31
186.864,725.59
187.565,701.31
188.25,685.06
188.903,652.74
189.589,686.41
190.277,688.02
191.004,726.81
191.733,728.99
192.463,729.8
193.228,765.5
193.97,741.42
194.707,737.09
195.464,757.77
196.227,762.34
196.969,742.66
197.707,737.15
198.447,739.97
199.173,726.74
199.921,747.51
200.672,750.71
201.449,777.71
201.822,373.1
202.208,385.56
202.692,483.67
202.967,274.99
203.385,418.34
203.725,340.32
204.569,843.55
205.371,802.42
206.133,761.51
206.916,782.98
207.631,715.4
209.123,1492.26
209.849,725.54
210.14,290.76
210.593,453.66
211.058,464.95
211.338,279.48
211.62,282.74
212.082,461.68
212.832,750.25
213.596,764.05
214.371,774.82
215.127,755.45
215.891,764.51
216.658,766.3
217.386,728.45
218.123,736.99
218.873,749.79
219.614,741.12
220.397,783.3
221.18,783.24
221.996,815.25
222.779,783.61
223.569,789.21
224.392,823.62
225.175,782.49
225.963,787.89
226.733,770.78
227.519,785.9
228.27,751.05
229.042,771.46
229.82,778.11
230.616,795.84
231.369,753.54
232.167,797.54
232.997,830.57
233.812,814.86
234.607,794.71
235.336,729.56
236.081,745.02
236.828,746.78
237.551,722.46
238.301,749.81
239.004,703.67
239.707,702.48
240.46,753.32
241.21,749.6
242.015,805.61
242.825,809.76
243.658,832.71
244.45,791.83
245.197,747.43
245.973,775.87
246.709,736.38
247.017,307.96
247.451,433.57
247.683,232.1
248.192,509.43
248.608,416.14
248.934,325.39
249.701,767.69
250.45,748.43
251.191,741.22
251.906,715.05
252.671,764.39
253.467,796.31
254.247,780.02
255.018,770.61
255.779,761.97
256.51,730.11
257.221,711.75
257.943,722.01
258.664,721.14
259.433,768.4
260.207,774.25
260.995,787.41
261.788,793.07
262.607,819.86
263.393,785.71
264.154,760.74
266.314,2160.45
267.028,713.25
267.735,707.47
268.444,708.94
269.151,707.3
269.856,704.88
270.592,735.96
271.325,733.07
271.583,258.08
272.095,511.62
272.457,362.34
272.865,407.37
273.662,796.96
274.439,777.06
275.228,789.37
275.946,717.67
276.694,748.69
277.475,781.03
278.209,733.22
278.904,695.23
279.656,752.6
280.453,796.9
281.22,766.33
282.008,788.57
282.804,796.19
283.568,763.97
284.292,723.12
285.076,783.93
285.837,761.06
286.196,359.69
286.606,409.63
286.882,275.95
287.375,493.37
287.821,445.62
288.145,323.7
288.863,718.35
289.618,754.83
290.318,700.43
291.069,750.4
291.791,722.67
292.563,771.34
293.305,742.33
294.05,745.51
294.787,736.56
295.501,714.22
296.22,719.04
296.981,760.37
297.701,720.75
298.372,670.97
299.067,695.0
299.78,712.45
300.525,745.18
