timestamp,rr_interval
0.811,810.55
1.637,826.03
2.469,832.05
3.266,797.14
4.081,815.3
4.921,839.82
5.711,790.21
6.496,785.14
7.296,800.02
8.117,820.27
8.895,778.64
9.656,760.82
10.438,782.5
11.237,798.56
12.062,825.36
12.88,817.51
13.689,808.79
14.508,819.28
15.301,792.65
16.124,823.02
16.951,827.38
17.746,794.99
18.55,803.86
19.376,826.16
20.216,840.34
21.049,832.92
21.883,833.44
22.737,854.09
23.606,868.73
24.413,807.16
25.272,859.65
26.099,827.01
26.914,814.31
27.713,799.75
28.544,830.37
29.365,821.3
30.176,810.44
31.01,834.06
31.861,850.88
32.696,835.41
33.505,808.97
34.336,831.08
35.151,815.3
35.958,806.41
36.739,781.01
37.501,762.53
38.294,792.45
39.131,837.31
39.923,792.15
40.739,815.77
41.565,825.93
42.402,836.77
43.226,824.8
44.04,813.53
44.833,792.65
45.647,814.45
46.455,808.22
47.275,820.24
48.091,815.13
48.894,803.82
49.766,871.48
50.599,832.81
51.428,829.64
52.26,831.41
53.088,828.5
53.954,865.51
54.803,849.2
55.685,882.24
56.534,848.84
57.363,829.29
58.203,839.96
59.064,860.41
59.904,840.68
60.747,842.88
61.585,837.58
62.443,857.84
63.279,836.0
64.131,852.53
64.958,826.49
65.758,800.67
66.56,801.79
67.355,794.9
68.18,824.99
68.998,817.72
69.825,827.12
70.653,827.73
71.52,867.32
72.37,850.25
73.215,844.62
74.028,812.9
74.863,834.92
75.731,868.41
76.556,825.37
77.399,842.23
78.235,836.57
79.042,806.58
79.883,840.92
80.703,820.72
81.538,834.4
82.4,862.19
84.018,1617.48
84.862,844.12
85.68,817.97
86.508,828.31
87.378,870.53
88.196,817.11
88.962,766.12
89.772,810.59
90.561,788.87
91.395,833.96
92.248,853.35
93.101,852.4
93.905,804.55
94.721,815.16
95.497,776.74
96.283,786.13
97.088,804.33
97.858,770.52
98.638,779.45
99.427,789.74
100.195,767.37
101.024,829.64
101.85,825.18
102.655,805.44
103.44,785.39
104.251,810.94
105.057,805.13
105.843,786.73
106.64,797.05
107.42,779.49
108.216,796.66
109.01,793.49
109.771,761.44
110.548,776.97
111.374,826.08
112.154,779.79
112.979,824.95
113.787,807.5
114.603,816.23
115.414,811.37
116.168,753.5
116.908,740.12
117.711,802.84
118.485,773.78
119.261,776.65
120.039,778.18
120.828,788.29
121.613,785.22
122.447,834.02
123.253,805.66
124.059,806.39
124.858,799.02
125.647,788.84
126.446,798.72
127.168,722.93
127.954,785.86
128.764,809.88
129.519,754.72
130.256,737.5
131.006,749.94
131.823,816.36
132.592,768.91
133.379,787.29
134.146,766.71
134.923,777.83
135.704,780.96
136.479,774.92
137.274,794.43
138.026,752.23
138.775,748.97
139.551,776.2
140.299,747.95
141.085,786.03
141.859,774.27
142.664,804.81
143.453,789.17
144.209,755.64
