timestamp,rr_interval
0.982,981.7
1.924,942.36
2.944,1020.24
3.887,942.25
4.847,960.89
5.846,998.53
6.852,1005.94
7.776,923.97
8.682,906.36
9.669,986.62
10.611,942.59
11.557,945.12
12.588,1031.73
13.629,1040.74
14.679,1049.49
15.731,1052.42
16.824,1093.1
17.889,1065.37
18.865,975.89
19.901,1035.33
20.942,1041.12
21.973,1030.83
23.001,1028.66
23.946,945.08
24.947,1000.33
25.973,1026.12
27.848,1875.56
28.828,979.68
29.794,965.73
30.777,982.85
31.763,986.18
32.814,1051.33
33.884,1070.04
34.959,1074.79
36.051,1092.54
37.104,1052.67
38.114,1010.18
39.082,967.79
40.125,1042.79
41.156,1031.44
42.139,982.16
43.135,996.41
44.072,937.18
45.042,970.35
45.958,915.3
46.915,957.58
47.909,993.46
48.878,969.47
49.79,911.35
50.739,949.04
51.655,916.68
52.625,969.81
53.725,1100.07
54.699,973.71
55.665,966.01
56.596,930.84
57.57,974.17
58.524,953.56
59.435,911.35
60.337,902.23
61.31,972.75
62.322,1012.36
63.248,926.03
64.217,968.57
65.244,1027.3
66.231,987.33
67.202,970.09
68.227,1025.65
69.282,1054.86
70.325,1043.36
71.303,977.71
72.256,953.21
73.268,1011.88
74.305,1037.11
75.273,968.14
76.28,1007.02
77.314,1033.99
78.221,906.11
79.252,1031.23
80.257,1005.2
81.236,979.04
82.22,983.5
83.287,1067.53
84.282,994.45
85.24,958.47
86.191,950.72
87.196,1005.14
88.142,946.01
89.078,935.84
90.068,990.47
91.06,991.93
92.012,951.43
93.089,1077.82
94.126,1036.99
95.074,947.78
96.116,1042.04
97.049,933.1
98.052,1003.17
98.927,874.35
99.903,976.61
100.837,933.46
101.707,870.02
102.612,905.26
103.069,457.04
103.532,463.2
103.931,398.27
104.453,521.98
105.409,956.19
106.303,893.79
107.186,883.51
108.097,910.42
109.03,933.79
109.979,948.33
110.902,923.43
111.888,985.54
112.861,973.8
113.803,941.13
114.754,951.46
115.666,912.09
116.624,957.5
117.525,901.06
118.386,861.22
119.285,899.2
120.201,916.19
121.167,966.13
122.119,951.38
123.079,960.06
123.955,875.69
124.838,883.83
125.828,989.16
126.762,934.36
127.642,880.15
128.494,852.41
129.403,908.15
130.396,993.81
131.444,1047.25
132.424,980.48
133.416,991.44
134.327,911.58
135.211,884.29
136.195,983.12
137.163,968.21
138.121,957.74
139.117,996.56
140.123,1006.21
141.102,979.15
142.068,965.71
143.051,983.02
144.0,949.24
144.927,926.11
145.507,580.26
145.856,349.24
146.188,331.57
146.786,597.93
147.726,940.52
148.63,904.0
149.519,888.68
150.481,961.81
151.442,961.48
152.381,938.5
153.222,841.79
154.12,897.3
154.968,848.75
155.852,883.16
156.683,831.93
159.153,2469.38
160.062,909.31
160.866,804.1
161.74,873.8
162.677,936.7
163.544,867.28
164.336,791.56
165.19,854.51
166.023,833.36
166.866,842.26
167.774,908.35
168.651,877.17
169.579,927.62
170.519,940.43
171.351,831.33
172.267,916.84
173.221,953.03
174.144,923.62
175.04,896.27
175.898,857.23
176.793,895.6
177.692,898.57
178.58,888.0
179.439,859.01
180.304,865.36
181.217,912.36
182.163,946.48
183.09,927.13
184.073,982.46
185.046,973.55
185.967,921.13
186.944,977.03
187.835,890.57
188.812,976.93
189.655,843.14
190.57,915.05
191.466,896.16
192.374,907.66
193.357,983.04
194.307,950.0
195.217,910.42
196.176,959.01
197.043,866.32
197.933,889.93
198.835,902.14
199.785,950.06
200.734,949.49
201.721,986.83
202.601,879.73
203.519,918.36
204.495,975.47
205.418,923.61
206.321,902.29
207.221,900.76
208.213,991.71
209.158,944.52
210.058,900.75
210.956,897.47
211.97,1014.27
212.886,915.97
213.894,1008.48
214.922,1027.74
215.892,969.3
216.911,1019.82
217.935,1023.34
218.882,947.78
219.834,951.26
220.709,875.66
221.712,1002.25
222.693,981.11
223.675,982.78
224.615,939.03
225.541,926.71
226.462,920.92
227.337,875.13
228.266,928.6
229.184,918.19
230.142,957.45
231.115,973.39
231.997,882.5
232.905,907.5
233.86,955.26
234.736,875.69
235.676,939.88
236.622,946.41
237.508,885.93
238.429,921.32
239.324,894.88
240.326,1001.71
241.336,1009.58
242.291,955.64
243.364,1072.37
244.399,1035.04
245.259,860.86
246.16,900.33
247.103,942.7
247.619,516.52
248.063,443.85
248.526,463.0
249.023,497.37
249.541,517.69
249.984,442.68
250.324,340.31
250.944,620.06
251.942,998.16
252.96,1017.43
253.973,1013.47
254.952,979.15
255.922,969.32
256.875,952.97
257.819,944.04
258.774,955.66
259.75,975.7
260.722,971.83
261.71,987.93
262.699,989.83
263.673,973.26
264.625,952.39
265.634,1008.83
266.617,982.79
267.601,984.19
268.572,971.42
269.512,939.4
270.47,958.03
271.392,922.44
272.311,918.46
273.273,962.73
274.233,959.38
275.2,967.69
276.214,1013.87
277.231,1016.86
278.218,986.6
279.196,978.52
280.191,994.35
281.119,927.89
282.103,984.18
283.118,1015.32
284.097,979.15
285.139,1041.72
286.088,949.12
287.053,965.22
287.98,926.75
288.957,976.63
289.844,887.18
290.75,905.75
291.729,979.49
292.663,933.92
293.672,1009.13
294.673,1000.62
295.655,982.6
296.591,935.99
297.519,928.02
298.457,937.57
299.417,960.51
300.366,948.19
