timestamp,rr_interval
0.689,689.04
1.372,683.39
2.077,705.01
2.775,697.73
3.465,689.44
4.198,733.54
4.94,742.25
5.683,743.06
6.382,698.55
7.072,690.42
7.749,676.37
8.371,622.38
9.022,651.14
9.685,662.66
10.413,728.02
11.121,707.78
11.852,731.45
12.566,714.08
13.226,659.74
13.965,739.28
14.716,750.79
15.449,732.69
16.154,705.26
16.81,655.77
17.496,686.47
18.18,683.47
18.883,702.73
19.592,709.14
20.283,691.81
20.985,701.14
21.701,716.29
22.41,709.04
23.12,710.38
23.867,746.94
24.594,726.53
25.3,706.03
26.017,717.24
26.717,700.02
27.412,694.64
28.074,661.88
28.752,678.47
29.416,664.06
30.107,691.1
30.866,758.71
31.626,760.26
32.396,769.61
33.11,713.76
33.826,716.68
34.555,729.0
35.274,718.43
35.976,702.45
36.683,706.8
37.403,719.68
38.105,702.44
38.826,720.94
39.489,663.33
40.161,671.32
40.907,746.81
41.671,763.87
42.442,770.42
43.208,766.56
43.891,682.91
44.586,694.36
45.251,665.75
45.939,687.41
46.628,688.88
47.299,671.76
47.975,675.25
48.674,699.71
49.403,728.42
50.083,680.6
50.758,674.45
51.453,695.2
52.186,733.27
52.889,702.41
53.604,715.68
54.31,705.88
55.025,715.19
55.768,742.16
56.442,674.56
57.075,632.54
57.733,658.7
58.409,675.32
59.108,699.2
59.822,713.71
60.519,697.02
61.215,696.84
61.905,689.7
62.667,762.17
63.316,648.47
63.982,665.89
64.655,673.1
65.342,686.97
65.968,626.6
66.588,619.29
67.231,643.71
67.923,691.32
68.571,648.57
69.263,691.87
69.921,657.74
70.625,704.05
71.254,628.65
71.863,609.74
72.462,598.55
73.127,665.19
73.814,686.67
74.535,720.81
75.201,666.67
75.834,632.89
76.468,633.41
77.177,709.43
77.831,654.1
78.43,598.51
79.037,607.1
79.675,637.91
80.3,625.06
80.985,685.67
81.651,665.72
82.315,663.54
82.986,671.72
83.687,701.04
84.43,742.86
85.149,718.44
85.774,625.78
86.411,636.69
87.066,655.03
87.719,653.33
88.432,712.11
89.095,663.65
89.797,701.58
90.486,689.37
91.212,725.47
91.917,704.96
92.595,678.63
93.254,659.06
93.953,699.03
94.67,716.99
95.337,666.21
96.014,677.94
96.675,660.81
97.356,680.73
97.971,614.92
98.645,674.0
99.361,716.53
100.079,717.19
100.788,709.06
101.474,686.26
102.227,753.52
102.953,725.09
103.639,686.3
104.378,739.46
105.07,691.6
105.693,623.32
106.363,670.23
107.065,701.76
107.734,669.01
108.372,637.92
109.034,661.67
109.716,681.93
110.4,684.37
110.988,588.05
111.638,649.45
112.283,645.69
112.932,648.93
113.579,646.53
114.212,632.99
114.828,615.9
115.472,644.36
116.055,583.21
116.671,615.49
117.334,663.11
117.991,657.29
118.601,610.08
119.213,612.2
119.878,664.76
120.536,657.51
121.163,626.97
121.747,584.25
122.375,628.17
123.073,697.71
123.761,687.79
124.409,648.03
125.081,671.97
125.736,654.94
126.397,661.4
127.068,671.13
127.72,651.93
128.339,619.13
129.031,691.75
129.703,671.68
130.365,662.62
130.995,629.45
131.661,666.01
132.359,698.49
133.054,694.82
133.747,693.45
134.379,631.16
135.039,660.26
135.717,678.31
136.376,658.78
137.01,634.35
137.646,635.45
138.267,621.41
138.887,619.71
139.565,678.12
140.202,637.23
140.865,662.71
141.541,676.13
142.201,660.46
142.87,668.73
143.552,682.06
144.209,657.2
144.824,614.99
145.441,616.47
146.122,680.76
146.761,639.63
147.408,646.89
148.044,635.63
148.677,633.03
149.355,677.85
150.074,719.01
150.781,707.34
151.493,711.58
152.193,699.96
152.886,693.1
153.58,694.05
154.308,727.82
155.018,710.53
155.731,713.04
156.384,652.62
157.078,694.21
157.784,705.83
158.462,678.69
159.168,705.17
159.856,688.35
160.586,729.51
161.317,731.12
161.989,672.38
162.7,710.69
163.404,704.39
164.114,709.86
164.813,699.25
165.5,686.62
166.178,677.68
166.879,701.47
167.606,727.19
168.293,686.79
168.987,694.1
169.695,708.18
170.406,710.31
171.092,686.21
171.786,694.08
172.483,697.47
173.162,678.94
173.885,722.44
174.556,671.65
176.71,2153.48
177.37,660.56
178.027,656.57
178.655,627.6
179.284,629.07
179.959,675.76
180.597,638.02
181.24,642.39
181.863,622.83
182.45,587.06
183.065,615.78
183.712,646.63
184.329,617.16
184.941,611.9
185.562,620.95
186.192,630.07
186.862,669.61
187.471,609.59
188.101,629.26
188.799,698.55
189.507,707.52
190.136,629.15
190.818,682.02
191.51,691.63
192.182,672.24
192.861,678.8
193.558,697.5
194.285,726.94
194.988,703.08
195.673,684.88
196.307,633.94
196.948,641.4
197.583,634.6
198.259,676.18
198.867,607.69
199.459,591.99
200.095,635.84
200.728,633.67
201.328,599.61
202.02,692.03
202.721,701.14
203.442,720.57
204.094,652.77
204.712,617.31
205.419,707.33
206.123,704.16
206.818,694.7
207.528,710.21
208.125,597.37
208.769,643.2
209.42,651.78
210.738,1318.01
211.405,666.32
212.075,670.11
212.785,709.96
213.467,682.2
214.154,686.68
214.922,768.75
215.59,667.7
218.417,2826.54
219.157,739.87
219.88,723.62
220.619,738.54
221.378,759.5
222.099,720.79
222.816,717.12
223.52,703.45
224.302,782.72
225.087,784.94
225.867,779.81
226.578,710.68
227.234,656.64
227.867,632.71
228.586,718.88
229.291,704.67
230.039,748.0
230.784,745.2
231.594,810.58
232.349,754.62
233.145,795.92
233.892,747.49
234.611,718.36
